,From_Node_ID,To_Node_ID,order/service
630,367,459,"[{'IntOrders_id': 10195, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 545}]"
631,397,459,"[{'IntOrders_id': 10196, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 254}]"
632,329,459,"[{'IntOrders_id': 10197, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
633,464,459,"[{'IntOrders_id': 10198, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 242}]"
634,462,543,"[{'IntOrders_id': 10199, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 177}]"
635,533,543,"[{'IntOrders_id': 10200, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 473}]"
636,540,543,"[{'IntOrders_id': 10201, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 358}]"
637,394,543,"[{'IntOrders_id': 10202, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 901}]"
638,470,543,"[{'IntOrders_id': 10203, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 338}]"
639,393,543,"[{'IntOrders_id': 10204, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 854}]"
640,553,543,"[{'IntOrders_id': 10205, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 112}]"
641,456,543,"[{'IntOrders_id': 10206, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
642,575,543,"[{'IntOrders_id': 10207, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 582}]"
643,593,543,"[{'IntOrders_id': 10208, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 195}]"
644,308,403,"[{'IntOrders_id': 10209, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 103}]"
645,559,403,"[{'IntOrders_id': 10210, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
646,438,403,"[{'IntOrders_id': 10211, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 938}]"
647,488,403,"[{'IntOrders_id': 10212, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 571}]"
648,350,403,"[{'IntOrders_id': 10213, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 787}]"
649,546,507,"[{'IntOrders_id': 10214, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 576}]"
650,510,519,"[{'IntOrders_id': 10215, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 835}]"
651,419,519,"[{'IntOrders_id': 10216, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 242}]"
652,413,562,"[{'IntOrders_id': 10217, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 291}]"
653,459,562,"[{'IntOrders_id': 10218, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
654,329,562,"[{'IntOrders_id': 10219, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 553}]"
655,343,413,"[{'IntOrders_id': 10220, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 217}]"
656,458,413,"[{'IntOrders_id': 10221, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
657,406,413,"[{'IntOrders_id': 10222, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 316}]"
658,363,413,"[{'IntOrders_id': 10223, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
659,393,413,"[{'IntOrders_id': 10224, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 270}]"
660,341,413,"[{'IntOrders_id': 10225, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 571}]"
661,562,413,"[{'IntOrders_id': 10226, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 338}]"
662,308,413,"[{'IntOrders_id': 10227, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 854}]"
663,540,413,"[{'IntOrders_id': 10228, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 933}]"
664,394,569,"[{'IntOrders_id': 10229, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 990}]"
665,484,569,"[{'IntOrders_id': 10230, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 560}]"
666,319,569,"[{'IntOrders_id': 10231, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 225}]"
667,413,569,"[{'IntOrders_id': 10232, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 787}]"
668,513,569,"[{'IntOrders_id': 10233, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
669,435,569,"[{'IntOrders_id': 10234, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 641}]"
670,379,411,"[{'IntOrders_id': 10235, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 740}]"
671,509,411,"[{'IntOrders_id': 10236, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
672,490,411,"[{'IntOrders_id': 10237, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 560}]"
673,425,411,"[{'IntOrders_id': 10238, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 752}]"
674,375,411,"[{'IntOrders_id': 10239, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 977}]"
675,347,411,"[{'IntOrders_id': 10240, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 335}]"
676,379,405,"[{'IntOrders_id': 10241, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
677,356,405,"[{'IntOrders_id': 10242, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
678,507,405,"[{'IntOrders_id': 10243, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 103}]"
679,406,405,"[{'IntOrders_id': 10244, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 242}]"
680,319,531,"[{'IntOrders_id': 10245, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 549}]"
681,435,531,"[{'IntOrders_id': 10246, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 728}]"
682,413,531,"[{'IntOrders_id': 10247, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
683,503,533,"[{'IntOrders_id': 10248, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
684,564,580,"[{'IntOrders_id': 10249, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 312}]"
685,433,580,"[{'IntOrders_id': 10250, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 950}]"
686,503,580,"[{'IntOrders_id': 10251, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 728}]"
687,413,580,"[{'IntOrders_id': 10252, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 149}]"
688,508,426,"[{'IntOrders_id': 10253, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 748}]"
689,343,426,"[{'IntOrders_id': 10254, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 938}]"
690,308,426,"[{'IntOrders_id': 10255, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 831}]"
691,404,426,"[{'IntOrders_id': 10256, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 773}]"
692,456,426,"[{'IntOrders_id': 10257, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
693,379,426,"[{'IntOrders_id': 10258, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 804}]"
694,593,493,"[{'IntOrders_id': 10259, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
695,419,493,"[{'IntOrders_id': 10260, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 320}]"
696,580,306,"[{'IntOrders_id': 10261, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 473}]"
697,456,306,"[{'IntOrders_id': 10262, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 812}]"
698,472,306,"[{'IntOrders_id': 10263, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 473}]"
699,425,503,"[{'IntOrders_id': 10264, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 320}]"
700,596,503,"[{'IntOrders_id': 10265, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
701,367,503,"[{'IntOrders_id': 10266, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
702,341,503,"[{'IntOrders_id': 10267, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 270}]"
703,397,503,"[{'IntOrders_id': 10268, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 634}]"
704,525,370,"[{'IntOrders_id': 10269, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 897}]"
705,315,370,"[{'IntOrders_id': 10270, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 545}]"
706,488,370,"[{'IntOrders_id': 10271, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
707,438,599,"[{'IntOrders_id': 10272, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 731}]"
708,414,599,"[{'IntOrders_id': 10273, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 316}]"
709,525,599,"[{'IntOrders_id': 10274, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
710,321,599,"[{'IntOrders_id': 10275, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 728}]"
711,527,599,"[{'IntOrders_id': 10276, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 472}]"
712,335,599,"[{'IntOrders_id': 10277, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 446}]"
713,599,509,"[{'IntOrders_id': 10278, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 320}]"
714,389,509,"[{'IntOrders_id': 10279, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 149}]"
715,571,509,"[{'IntOrders_id': 10280, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 748}]"
716,374,509,"[{'IntOrders_id': 10281, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 217}]"
717,362,509,"[{'IntOrders_id': 10282, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 166}]"
718,458,509,"[{'IntOrders_id': 10283, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 576}]"
719,513,503,"[{'IntOrders_id': 10284, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
720,508,503,"[{'IntOrders_id': 10285, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 242}]"
721,575,503,"[{'IntOrders_id': 10286, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 885}]"
722,351,503,"[{'IntOrders_id': 10287, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 901}]"
723,381,503,"[{'IntOrders_id': 10288, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 835}]"
724,321,372,"[{'IntOrders_id': 10289, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 316}]"
725,530,372,"[{'IntOrders_id': 10290, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
726,425,372,"[{'IntOrders_id': 10291, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 312}]"
727,596,381,"[{'IntOrders_id': 10292, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
728,468,381,"[{'IntOrders_id': 10293, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
729,593,381,"[{'IntOrders_id': 10294, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 316}]"
730,567,381,"[{'IntOrders_id': 10295, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 901}]"
731,308,381,"[{'IntOrders_id': 10296, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 862}]"
732,539,381,"[{'IntOrders_id': 10297, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 742}]"
733,350,381,"[{'IntOrders_id': 10298, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
734,562,543,"[{'IntOrders_id': 10299, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 140}]"
735,347,543,"[{'IntOrders_id': 10300, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
736,389,543,"[{'IntOrders_id': 10301, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 772}]"
737,525,351,"[{'IntOrders_id': 10302, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 270}]"
738,593,351,"[{'IntOrders_id': 10303, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 740}]"
739,416,351,"[{'IntOrders_id': 10304, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 616}]"
740,567,475,"[{'IntOrders_id': 10305, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 338}]"
741,393,475,"[{'IntOrders_id': 10306, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 545}]"
742,435,475,"[{'IntOrders_id': 10307, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 731}]"
743,523,335,"[{'IntOrders_id': 10308, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 472}]"
744,413,335,"[{'IntOrders_id': 10309, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 281}]"
745,303,335,"[{'IntOrders_id': 10310, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 701}]"
746,508,335,"[{'IntOrders_id': 10311, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
747,493,335,"[{'IntOrders_id': 10312, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 938}]"
748,599,335,"[{'IntOrders_id': 10313, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 560}]"
749,348,335,"[{'IntOrders_id': 10314, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 854}]"
750,397,335,"[{'IntOrders_id': 10315, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 634}]"
