,label,Attributes
1123,warehouses,"['Western Sahara' 'Unknown' 730179 list(['E', 'S']) 0.81 1.92]"
1124,warehouses,"['Cook Islands' 'Unknown' 728453 list(['P', 'W', 'Z', 'K', 'C']) 0.53 2.14]"
1125,warehouses,"['Paraguay' 'Boquerón' 892232 list(['B', 'G', 'L', 'X', 'H', 'V']) 0.64
 2.3]"
1126,warehouses,"['Central African Republic' 'Haute-Sangha / Mambéré-Kadéï' 825193
 list(['T']) 0.8 2.74]"
1127,warehouses,"['Macao' 'Unknown' 653910 list(['O', 'P']) 0.8 2.56]"
1128,warehouses,"['Saudi Arabia' 'Al Bāḩah' 110179 list(['Y', 'R', 'M', 'D', 'Q', 'T'])
 0.91 1.91]"
1129,warehouses,['Botswana' 'Kgatleng' 970346 list(['G']) 0.71 1.94]
1130,warehouses,"['United Arab Emirates' 'Umm al Qaywayn' 305012
 list(['B', 'H', 'G', 'O', 'X', 'L']) 0.84 1.87]"
1131,warehouses,"['Western Sahara' 'Unknown' 886082
 list(['Y', 'O', 'C', 'P', 'E', 'R', 'D']) 0.66 2.46]"
1132,warehouses,"['Israel' 'Ash Shamālī' 160028 list(['N', 'W', 'Y', 'G', 'C']) 0.8 2.07]"
1133,warehouses,"['The Democratic Republic of the Congo' 'Kwango' 906333
 list(['F', 'V', 'D', 'U', 'N']) 0.95 1.84]"
1134,warehouses,['Netherlands' 'Saba' 182365 list(['S']) 0.83 2.45]
1135,warehouses,"['France' 'Aube' 566499 list(['L', 'G', 'D', 'J']) 0.61 2.14]"
1136,warehouses,"['Honduras' 'El Paraíso' 129292 list(['N', 'R', 'L', 'Z']) 0.92 2.54]"
1137,warehouses,"['South Sudan' 'Western Bahr el Ghazal' 983438
 list(['S', 'T', 'A', 'X', 'Z', 'K']) 0.73 2.27]"
1138,warehouses,"['Pitcairn' 'Unknown' 825552 list(['B', 'Q', 'O', 'C', 'J', 'F']) 0.99
 1.87]"
1139,warehouses,['Somalia' 'Gedo' 645737 list(['C']) 0.83 2.35]
1140,warehouses,['Uzbekistan' 'Jizzax' 303719 list(['J']) 0.72 2.8]
1141,warehouses,['Zambia' 'Western' 634986 list(['P']) 0.9 2.6]
1142,warehouses,"['Saint Helena, Ascension and Tristan da Cunha' 'Ascension' 160625
 list(['A', 'Z', 'P']) 0.81 2.58]"
1143,warehouses,"['Japan' 'Shiga' 853612 list(['H', 'B', 'C', 'Z', 'T']) 0.96 2.48]"
1144,warehouses,"['Kenya' 'Uasin Gishu' 112411 list(['T', 'D', 'J', 'P']) 0.62 2.11]"
1145,warehouses,"['Central African Republic' 'Ouaka' 762170
 list(['K', 'A', 'Q', 'L', 'E', 'P', 'S']) 0.93 2.51]"
1146,warehouses,"['Latvia' 'Pļaviņu novads' 156669 list(['R', 'H', 'Z', 'V', 'U', 'Q'])
 0.94 2.95]"
1147,warehouses,['Nigeria' 'Niger' 227978 list(['A']) 0.99 2.04]
1148,warehouses,"['Brazil' 'Pernambuco' 378912 list(['E', 'G', 'D', 'Q', 'X', 'Z', 'B'])
 0.51 2.77]"
1149,warehouses,"['Sao Tome and Principe' 'Água Grande' 315320 list(['H', 'N']) 0.88 2.7]"
1150,warehouses,"['San Marino' 'Fiorentino' 111370 list(['W', 'I', 'F', 'J', 'R']) 0.91
 2.89]"
1151,warehouses,"['Australia' 'New South Wales' 462453 list(['W', 'H', 'J', 'S', 'U', 'A'])
 0.83 1.78]"
1152,warehouses,['Chad' 'Chari-Baguirmi' 711604 list(['E']) 0.63 2.72]
1153,warehouses,['British Indian Ocean Territory' 'Unknown' 355016 list(['N']) 0.57 2.7]
1154,warehouses,"['Paraguay' 'Caaguazú' 344016 list(['Y', 'T', 'C', 'Q', 'G']) 0.89 2.03]"
1155,warehouses,"['Libya' 'Al Marj' 592671 list(['F', 'H', 'P', 'G', 'Q', 'L']) 0.71 2.83]"
1156,warehouses,"['Serbia' 'Prizrenski okrug' 902203 list(['E', 'W', 'T']) 0.95 2.79]"
1157,warehouses,"['Islamic Republic of Iran' 'Qazvīn' 174895 list(['H', 'Z']) 0.64 2.45]"
1158,warehouses,['Antarctica' 'Unknown' 521046 list(['A']) 0.58 2.57]
1159,warehouses,"['American Samoa' 'Unknown' 174555
 list(['Q', 'H', 'I', 'J', 'O', 'F', 'P']) 0.62 2.53]"
1160,warehouses,"['Viet Nam' 'Hồ Chí Minh' 302289 list(['Z', 'R', 'J', 'N', 'C', 'V']) 0.68
 2.62]"
1161,warehouses,"['Virgin Islands ' 'Unknown' 770072 list(['W', 'F']) 0.97 2.87]"
1162,warehouses,['Peru' 'Tacna' 435211 list(['D']) 0.57 2.47]
1163,warehouses,"['Kenya' ""Murang'a"" 943633 list(['T', 'R', 'V', 'C', 'F']) 0.76 2.32]"
1164,warehouses,"['Guadeloupe' 'Unknown' 540139 list(['I', 'E', 'K', 'Q']) 0.81 2.0]"
1165,warehouses,"['Macao' 'Unknown' 597844 list(['F', 'G', 'V']) 0.5 2.25]"
1166,warehouses,"['Sint Eustatius and Saba Bonaire' 'Sint Eustatius' 956843 list(['W'])
 0.58 2.07]"
1167,warehouses,"[""Korea, Democratic People's Republic of"" 'Kangweonto' 230422
 list(['S', 'I']) 0.94 2.66]"
1168,warehouses,"['Ukraine' 'Odeska oblast' 980282 list(['U', 'C', 'O', 'L', 'V', 'K'])
 0.73 1.93]"
1169,warehouses,"['Ethiopia' 'Dire Dawa' 612693 list(['K', 'R', 'N', 'G', 'I']) 0.79 1.97]"
1170,warehouses,"['Botswana' 'Kgatleng' 432023 list(['F', 'G', 'I']) 0.85 2.27]"
1171,warehouses,"['Bouvet Island' 'Unknown' 982943 list(['Q', 'A']) 0.76 2.52]"
1172,warehouses,"['Algeria' 'Mostaganem' 301828 list(['T', 'N', 'R', 'G']) 0.5 2.94]"
1173,warehouses,"['State of Palestine' 'Tulkarm' 785369 list(['M', 'V', 'P', 'S', 'C'])
 0.87 2.65]"
1174,warehouses,"['Congo' 'Kouilou' 595107 list(['M', 'A', 'P', 'C', 'I']) 0.99 2.53]"
1175,warehouses,"['Saint Lucia' 'Anse la Raye' 474914
 list(['G', 'H', 'R', 'S', 'C', 'O', 'F']) 0.88 2.73]"
1176,warehouses,"['Qatar' 'Ash Shamāl' 298671 list(['S', 'H', 'Y', 'G', 'R', 'C', 'P'])
 0.52 2.73]"
1177,warehouses,"['Rwanda' 'Southern' 631605 list(['X', 'E', 'O', 'G', 'R', 'Z', 'W']) 0.95
 2.87]"
1178,warehouses,"['Yemen' 'Ma’rib' 614683 list(['Z', 'S', 'K', 'Q']) 0.86 2.77]"
1179,warehouses,"['Korea, Republic of' 'Gyeongsangnam-do' 832487 list(['V']) 0.51 2.34]"
1180,warehouses,"['Falkland Islands (Malvinas)' 'Unknown' 324347 list(['T', 'H', 'K', 'U'])
 0.63 1.99]"
1181,warehouses,"['Mozambique' 'Maputo' 729156 list(['V', 'I', 'K', 'T', 'P', 'O']) 0.56
 2.53]"
1182,warehouses,"['Bosnia and Herzegovina' 'Federacija Bosne i Hercegovine' 178463
 list(['F', 'Z']) 0.92 2.91]"
1183,warehouses,"['Province of China Taiwan' 'Kinmen' 865590
 list(['P', 'E', 'D', 'S', 'I', 'L']) 0.98 1.83]"
1184,warehouses,"['Brazil' 'Rio de Janeiro' 142029 list(['I', 'R', 'Q', 'M']) 0.72 2.25]"
1185,warehouses,['United Republic of Tanzania' 'Njombe' 367160 list(['G']) 0.77 1.82]
1186,warehouses,"['Cambodia' 'Mondol Kiri' 541792 list(['P', 'C', 'N', 'Y', 'V', 'Z', 'H'])
 0.74 2.49]"
1187,warehouses,['Bangladesh' 'Feni' 819972 list(['I']) 0.89 2.16]
1188,warehouses,['Senegal' 'Saint-Louis' 477790 list(['J']) 0.9 1.88]
1189,warehouses,"['Uruguay' 'Lavalleja' 235133 list(['O', 'W', 'Q', 'C']) 0.58 2.76]"
1190,warehouses,"['Zambia' 'Luapula' 115546 list(['X', 'P', 'R', 'M']) 0.86 2.23]"
1191,warehouses,"['Hungary' 'Nógrád' 568971 list(['T', 'R', 'B', 'X', 'U', 'S']) 0.75 1.88]"
1192,warehouses,"['Benin' 'Mono' 597700 list(['J', 'F', 'R', 'A', 'N', 'D', 'E']) 0.88 1.8]"
1193,warehouses,['Botswana' 'South East' 388026 list(['F']) 0.9 2.65]
1194,warehouses,"['Oman' 'Musandam' 309305 list(['U', 'Z', 'W', 'Q', 'T', 'D']) 0.77 1.86]"
1195,warehouses,"['Norway' 'Viken' 728364 list(['X', 'B', 'L', 'Z', 'S', 'Q', 'J']) 0.55
 1.9]"
1196,warehouses,"['Aruba' 'Unknown' 334039 list(['N', 'X', 'Q']) 0.66 1.91]"
1197,warehouses,"['Holy See (Vatican City State)' 'Unknown' 741867
 list(['J', 'M', 'I', 'N', 'P', 'W']) 0.56 2.15]"
1198,warehouses,"[' Plurinational State of Bolivia' 'Cochabamba' 711640
 list(['W', 'D', 'Y', 'P', 'A']) 0.86 2.54]"
1199,warehouses,['Brunei Darussalam' 'Tutong' 385234 list(['L']) 0.96 2.41]
1200,warehouses,"['Maldives' 'Unknown' 773389 list(['F', 'U', 'Y', 'T', 'H', 'S', 'Q'])
 0.83 2.24]"
1201,warehouses,"['Liberia' 'Maryland' 872794 list(['Y', 'X', 'Z']) 0.98 1.97]"
1202,warehouses,"['Saint Vincent and the Grenadines' 'Saint Patrick' 998218
 list(['P', 'U', 'C', 'J']) 0.82 2.65]"
1203,warehouses,"['Cook Islands' 'Unknown' 814929 list(['M', 'R']) 0.84 1.87]"
1204,warehouses,"['South Georgia and the South Sandwich Islands' 'Unknown' 622111
 list(['D', 'K', 'N', 'T', 'V', 'Y', 'G']) 0.89 2.99]"
1205,warehouses,"['British Indian Ocean Territory' 'Unknown' 392362
 list(['D', 'T', 'E', 'J', 'L', 'H']) 0.67 2.1]"
1206,warehouses,"['Ukraine' 'Chernihivska oblast' 175293
 list(['T', 'W', 'U', 'D', 'E', 'F']) 0.5 1.8]"
1207,warehouses,"['Federated States of Micronesia' 'Yap' 720523 list(['I', 'Y']) 0.74 2.73]"
1208,warehouses,"['Angola' 'Namibe' 522453 list(['U', 'P', 'G', 'R', 'C']) 0.61 2.8]"
1209,warehouses,"['Mongolia' 'Bayanhongor' 323100 list(['L', 'W']) 0.87 2.68]"
1210,warehouses,"['Equatorial Guinea' 'Centro Sud' 795271 list(['O', 'E', 'R', 'A']) 0.79
 2.08]"
1211,warehouses,"['Viet Nam' 'Thừa Thiên-Huế' 950434 list(['K', 'T', 'Q', 'C']) 0.71 2.72]"
1212,warehouses,"['Mauritius' 'Pamplemousses' 159868 list(['L', 'V']) 0.69 2.58]"
1213,warehouses,"['Namibia' 'Hardap' 693283 list(['K', 'E', 'N']) 0.76 2.44]"
1214,warehouses,"['Turks and Caicos Islands' 'Unknown' 338910 list(['L', 'V', 'N']) 0.74
 2.47]"
1215,warehouses,"['Jordan' 'Al Mafraq' 111397 list(['G', 'J', 'A', 'W', 'P', 'N']) 0.93
 2.71]"
1216,warehouses,"['Guadeloupe' 'Unknown' 642485 list(['K', 'Q', 'A', 'W', 'U', 'T', 'Y'])
 0.82 1.82]"
1217,warehouses,"['New Zealand' 'Canterbury' 647100 list(['X', 'U', 'Z']) 0.81 2.04]"
1218,warehouses,"['Guam' 'Unknown' 595547 list(['I', 'S', 'W']) 0.62 1.91]"
1219,warehouses,['Indonesia' 'Sulawesi Utara' 721664 list(['K']) 0.86 2.28]
1220,warehouses,"['Panama' 'Colón' 209114 list(['B', 'M', 'U']) 0.69 2.57]"
1221,warehouses,"['Guinea-Bissau' 'Bissau' 485832 list(['Q', 'Z', 'N', 'M', 'D', 'Y']) 0.56
 2.41]"
1222,warehouses,"['Philippines' 'Romblon' 850732 list(['A', 'T']) 0.52 2.91]"
1223,warehouses,"['Vanuatu' 'Pénama' 703853 list(['Z', 'U', 'L', 'P', 'C', 'S']) 0.5 2.02]"
1224,warehouses,"['El Salvador' 'San Salvador' 973596
 list(['X', 'H', 'E', 'L', 'T', 'M', 'K']) 0.66 2.78]"
1225,warehouses,"['Libya' 'Mişrātah' 299031 list(['G', 'N', 'M', 'J', 'L']) 0.84 2.31]"
1226,warehouses,"['Gabon' 'Haut-Ogooué' 648508 list(['R', 'F', 'I']) 0.8 1.82]"
1227,warehouses,"['Korea, Republic of' 'Gangwon-do' 878743 list(['D', 'L']) 0.83 2.91]"
1228,warehouses,"['Ecuador' 'Cañar' 216595 list(['I', 'N']) 0.69 2.86]"
1229,warehouses,['Paraguay' 'Concepción' 693702 list(['X']) 0.7 2.72]
1230,warehouses,"['Cameroon' 'North' 211153 list(['I', 'E']) 0.85 2.24]"
1231,warehouses,"['Saint Martin (French part)' 'Unknown' 854616
 list(['C', 'S', 'W', 'B', 'U', 'K']) 0.68 2.88]"
1232,warehouses,"['Maldives' 'North Maalhosmadulu' 126427
 list(['X', 'R', 'Q', 'P', 'O', 'K', 'I']) 0.89 2.04]"
1233,warehouses,"['Viet Nam' 'Đà Nẵng' 699226 list(['K', 'M', 'J', 'H', 'V', 'S', 'U'])
 0.77 2.41]"
1234,warehouses,"['Benin' 'Zou' 536470 list(['P', 'S']) 0.85 1.76]"
1235,warehouses,"['Norfolk Island' 'Unknown' 783840 list(['F', 'G', 'M', 'H', 'X']) 0.57
 2.15]"
1236,warehouses,"['Virgin Islands ' 'Unknown' 888799 list(['L', 'Y', 'Q', 'X', 'I', 'B'])
 0.57 2.68]"
1237,warehouses,"['San Marino' 'Fiorentino' 161288
 list(['Y', 'H', 'G', 'K', 'R', 'S', 'U']) 0.77 2.17]"
1238,warehouses,"['Senegal' 'Dakar' 815139 list(['H', 'V', 'N', 'X']) 0.94 2.79]"
1239,warehouses,"['Zimbabwe' 'Harare' 993607 list(['J', 'R', 'P', 'U', 'G', 'X']) 0.99 2.52]"
1240,warehouses,"['Cyprus' 'Baf' 801188 list(['F', 'V', 'H', 'X', 'E']) 0.78 1.93]"
1241,warehouses,"['Maldives' 'North Nilandhe Atoll' 191153 list(['J', 'G']) 0.62 2.91]"
1242,warehouses,"['Croatia' 'Zagrebačka županija' 225831 list(['T', 'G', 'D', 'E']) 0.99
 1.77]"
1243,warehouses,"['Saint Kitts and Nevis' 'Saint James Windward' 666308
 list(['D', 'Y', 'G', 'V', 'U', 'Q', 'L']) 0.62 2.74]"
1244,warehouses,"['Bonaire  Sint Eustatius and Saba' 'Saba' 858506
 list(['O', 'I', 'K', 'C', 'X']) 0.52 2.86]"
1245,warehouses,"['Bouvet Island' 'Unknown' 756956 list(['W', 'L', 'P', 'M', 'G', 'V'])
 0.76 1.83]"
1246,warehouses,['Belize' 'Belize' 689960 list(['P']) 0.72 1.92]
1247,warehouses,"['Tuvalu' 'Nanumea' 169534 list(['U', 'P', 'T']) 0.83 1.85]"
1248,warehouses,"['Nauru' 'Buada' 212143 list(['Z', 'A', 'U', 'S']) 0.63 2.36]"
1249,warehouses,"['Norway' 'Trööndelage' 396771 list(['P', 'C', 'L', 'F']) 0.68 2.79]"
1250,warehouses,"['Zambia' 'North-Western' 791219 list(['N', 'A', 'O', 'F', 'M']) 0.51 2.93]"
1251,warehouses,"['Bahrain' 'Ash Shamālīyah' 580747 list(['K', 'M']) 0.81 2.87]"
1252,warehouses,"['Hungary' 'Fejér' 752727 list(['G', 'Z', 'Q', 'M', 'K']) 0.89 2.76]"
1253,warehouses,"['Oman' 'Musandam' 160797 list(['K', 'E']) 0.61 1.83]"
1254,warehouses,"['Tonga' ""Ha'apai"" 972255 list(['S', 'W', 'P', 'Y', 'M']) 0.62 2.22]"
1255,warehouses,"['Cambodia' 'Rotanak Kiri' 411638 list(['K', 'O', 'X']) 0.95 2.89]"
1256,warehouses,"['Benin' 'Borgou' 235038 list(['F', 'H', 'O', 'B', 'V', 'R', 'W']) 0.63
 1.97]"
1257,warehouses,"[""Lao People's Democratic Republic"" 'Viangchan' 795073
 list(['B', 'S', 'G']) 0.59 2.37]"
1258,warehouses,"['Ecuador' 'Napo' 243758 list(['I', 'P']) 0.95 2.85]"
1259,warehouses,"['Wallis and Futuna' 'Uvea' 575263 list(['P', 'N', 'X', 'Q', 'U', 'W'])
 0.91 2.58]"
1260,warehouses,"[""Côte d'Ivoire"" 'Abidjan' 518057 list(['S']) 0.66 2.08]"
1261,warehouses,"['Guadeloupe' 'Unknown' 468465 list(['P', 'C']) 0.52 2.95]"
1262,warehouses,"['Montenegro' 'Bar' 361785 list(['Y', 'V', 'F', 'U', 'Q', 'A']) 0.93 2.02]"
1263,warehouses,"['Congo' 'Cuvette' 530275 list(['J', 'P', 'V', 'I']) 0.52 2.73]"
1264,warehouses,"['Holy See (Vatican City State)' 'Unknown' 560755
 list(['I', 'N', 'A', 'J', 'L', 'M']) 0.69 2.67]"
1265,warehouses,"['Guernsey' 'Unknown' 736384 list(['Y', 'L', 'B', 'O']) 0.5 2.34]"
1266,warehouses,"['Bangladesh' 'Jamalpur' 978895 list(['B', 'M', 'V', 'L', 'Z', 'T', 'I'])
 0.69 2.27]"
1267,warehouses,"['Venezuela, Bolivarian Republic of' 'Mérida' 596499
 list(['V', 'N', 'R', 'M', 'U', 'E', 'T']) 0.6 1.91]"
1268,warehouses,"['Guam' 'Unknown' 705799 list(['K', 'L']) 0.59 2.78]"
1269,warehouses,"['India' 'Mizoram' 957203 list(['C', 'J', 'F']) 0.78 1.82]"
1270,warehouses,"['Nauru' 'Ijuw' 197669 list(['B', 'P', 'Y', 'C']) 0.78 2.86]"
1271,warehouses,"['Heard Island and McDonald Islands' 'Unknown' 103272
 list(['K', 'P', 'D']) 0.75 1.83]"
1272,warehouses,"['Niger' 'Maradi' 246185 list(['N', 'E', 'H', 'Y', 'X']) 0.65 2.0]"
1273,warehouses,"['Singapore' 'Central Singapore' 301904
 list(['Z', 'V', 'P', 'D', 'N', 'O']) 0.67 2.36]"
1274,warehouses,['Falkland Islands (Malvinas)' 'Unknown' 648723 list(['E']) 0.74 2.64]
1275,warehouses,"['New Caledonia' 'Unknown' 126398 list(['X', 'R', 'Q', 'W', 'N', 'E'])
 0.89 2.32]"
1276,warehouses,"['Paraguay' 'Paraguarí' 564342 list(['I', 'B']) 0.77 2.98]"
1277,warehouses,"['Kuwait' 'Al Jahrā’' 647961 list(['J', 'C', 'O']) 0.54 2.71]"
1278,warehouses,"['Philippines' 'Misamis Occidental' 144101
 list(['W', 'T', 'E', 'F', 'B', 'C']) 0.79 2.56]"
1279,warehouses,"['Panama' 'Bocas del Toro' 755001 list(['L', 'D', 'S', 'K', 'W']) 0.56
 1.99]"
1280,warehouses,"['Northern Mariana Islands' 'Unknown' 971663
 list(['M', 'A', 'L', 'E', 'F', 'Q']) 0.96 1.89]"
1281,warehouses,"['Fiji' 'Lomaiviti' 297151 list(['Z', 'H', 'F', 'D', 'U']) 0.75 2.88]"
1282,warehouses,"['Malta' ""Saint Julian's"" 919605 list(['I', 'L', 'K', 'M', 'F', 'N']) 0.58
 2.66]"
1283,warehouses,"['Kyrgyzstan' 'Bishkek Shaary' 511292 list(['X', 'Y', 'O', 'H']) 0.83 1.89]"
1284,warehouses,"[""Democratic People's Republic of Korea"" 'Hamgyǒng-bukto' 388787
 list(['Y', 'Q', 'U', 'F']) 0.85 2.21]"
1285,warehouses,"['Thailand' 'Chon Buri' 784202 list(['C', 'G']) 0.64 2.51]"
1286,warehouses,"['Guernsey' 'Unknown' 858397 list(['U', 'Q']) 0.55 2.02]"
1287,warehouses,"['Madagascar' 'Mahajanga' 354055 list(['X', 'G', 'Z', 'R', 'B', 'N', 'A'])
 0.8 2.23]"
1288,warehouses,"['Norway' 'Møre og Romsdal' 775495
 list(['K', 'U', 'M', 'Q', 'G', 'Z', 'J']) 0.64 1.98]"
1289,warehouses,"['Grenada' 'Saint David' 395963 list(['I', 'W', 'U', 'F', 'T', 'V']) 0.99
 2.37]"
1290,warehouses,"['Qatar' 'Al Khawr wa adh Dhakhīrah' 731703
 list(['O', 'H', 'Q', 'W', 'P', 'I', 'Z']) 0.99 1.81]"
1291,warehouses,"['Puerto Rico' 'Unknown' 376505 list(['W', 'I', 'O', 'K']) 0.61 2.0]"
1292,warehouses,"['Nigeria' 'Sokoto' 662580 list(['K', 'Y', 'B', 'N', 'P', 'R']) 0.77 2.75]"
1293,warehouses,"['Angola' 'Luanda' 888287 list(['T', 'E', 'D', 'I', 'Q']) 0.97 2.77]"
1294,warehouses,"['South Africa' 'Eastern Cape' 291632 list(['K', 'X', 'U']) 0.61 2.28]"
1295,warehouses,"['Heard Island and McDonald Islands' 'Unknown' 472684
 list(['G', 'N', 'E']) 0.89 2.03]"
1296,warehouses,"['Netherlands' 'Groningen' 748082
 list(['I', 'E', 'Q', 'F', 'Z', 'K', 'S']) 0.98 2.13]"
1297,warehouses,"['Thailand' 'Lop Buri' 546785 list(['K', 'W', 'O', 'Z', 'Q', 'A', 'L'])
 0.96 1.76]"
1298,warehouses,"['Bahamas' 'Hope Town' 519409 list(['L', 'N', 'W', 'H', 'B', 'A', 'D'])
 0.7 1.93]"
1299,warehouses,"['Suriname' 'Nickerie' 585875 list(['I', 'J']) 0.6 2.21]"
1300,warehouses,"['United Kingdom' 'Vale of Glamorgan, The [Bro Morgannwg GB-BMG]' 501398
 list(['H', 'I', 'Z', 'K']) 0.55 2.74]"
1301,warehouses,"['Azerbaijan' 'Biləsuvar' 885914 list(['X', 'O', 'E', 'B', 'N', 'G', 'V'])
 0.67 1.75]"
1302,warehouses,"['Guatemala' 'Izabal' 729980 list(['F', 'Y', 'N', 'C', 'K', 'S', 'E'])
 0.75 2.28]"
1303,warehouses,['Kazakhstan' 'oblast' 302558 list(['C']) 0.99 1.87]
1304,warehouses,['Niger' 'Maradi' 706756 list(['A']) 0.67 2.94]
1305,warehouses,"['Saint Pierre and Miquelon' 'Unknown' 193722
 list(['E', 'N', 'M', 'O', 'X']) 0.72 2.42]"
1306,warehouses,"['Timor-Leste' 'Díli' 191071 list(['K', 'W', 'E']) 0.76 2.69]"
1307,warehouses,['Guadeloupe' 'Unknown' 499839 list(['S']) 0.69 2.16]
1308,warehouses,"['Cambodia' 'Banteay Mean Choăy' 241111 list(['Y', 'S', 'B', 'C', 'I'])
 0.96 1.97]"
1309,warehouses,['Jamaica' 'Westmoreland' 894149 list(['A']) 0.59 1.88]
1310,warehouses,['Viet Nam' 'Trà Vinh' 629496 list(['N']) 0.51 2.21]
1311,warehouses,"['Sudan' 'Gezira' 123812 list(['I', 'U', 'R', 'Z']) 0.6 2.68]"
1312,warehouses,"['Andorra' 'Encamp' 797793 list(['E', 'R']) 0.56 2.49]"
1313,warehouses,"['Chad' 'Mayo-Kebbi-Ouest' 922654 list(['B', 'Q']) 0.56 1.85]"
1314,warehouses,"['Bolivarian Republic of Venezuela' 'Sucre' 606971 list(['Q', 'F', 'A'])
 0.71 2.09]"
1315,warehouses,"['Seychelles' 'Au Cap' 775048 list(['X', 'T', 'P']) 0.8 2.13]"
1316,warehouses,"['Congo' 'Cuvette-Ouest' 902441 list(['J', 'C', 'M', 'D']) 0.67 2.13]"
1317,warehouses,['Marshall Islands' 'Aur' 943584 list(['W']) 0.94 1.86]
1318,warehouses,"['Islamic Republic of Iran' 'Qom' 632287 list(['G', 'W', 'X', 'Y']) 0.91
 2.66]"
1319,warehouses,"['Madagascar' 'Antananarivo' 520216 list(['C', 'K', 'M']) 0.65 1.88]"
1320,warehouses,"['Burkina Faso' 'Gnagna' 532958 list(['V', 'X', 'N']) 0.51 2.43]"
1321,warehouses,"['Qatar' 'Az̧ Z̧a‘āyin' 793022 list(['W', 'E', 'I', 'B', 'Y', 'L']) 0.73
 1.81]"
1322,warehouses,"['Tuvalu' 'Nanumaga' 501597 list(['M', 'E', 'W', 'P', 'Q']) 0.74 2.12]"
1323,warehouses,"['Pakistan' 'Azad Jammu and Kashmir' 536256 list(['W', 'Z', 'O', 'T'])
 0.84 2.93]"
1324,warehouses,"['Pakistan' 'Gilgit-Baltistan' 444718 list(['C', 'J']) 0.55 2.17]"
1325,warehouses,"['Fiji' 'Central' 858736 list(['X', 'H', 'D', 'V', 'C']) 0.81 1.78]"
1326,warehouses,"['Sint Maarten (Dutch part)' 'Unknown' 934299
 list(['U', 'T', 'D', 'J', 'V']) 0.66 2.21]"
1327,warehouses,"['Montenegro' 'Danilovgrad' 442955 list(['X', 'F', 'T', 'O', 'P']) 0.96
 2.16]"
1328,warehouses,"['Slovakia' 'Banskobystrický kraj' 792944
 list(['L', 'B', 'X', 'M', 'I', 'K', 'N']) 0.85 2.82]"
1329,warehouses,"['Philippines' 'Agusan del Sur' 954826 list(['T', 'Z', 'E']) 0.53 1.9]"
1330,warehouses,"['Serbia' 'Moravički okrug' 985246 list(['G', 'L']) 0.96 2.44]"
1331,warehouses,"['Bangladesh' 'Joypurhat' 390188 list(['G', 'U', 'Z', 'S', 'D', 'I']) 0.68
 1.82]"
1332,warehouses,"['Guatemala' 'Baja Verapaz' 833238
 list(['U', 'T', 'Q', 'F', 'O', 'G', 'R']) 0.89 1.77]"
1333,warehouses,"['Cayman Islands' 'Unknown' 334923
 list(['U', 'P', 'G', 'Q', 'C', 'E', 'Z']) 0.97 2.75]"
1334,warehouses,['Georgia' 'Samtskhe-Javakheti' 648248 list(['S']) 0.86 2.63]
1335,warehouses,"['Switzerland' 'Bern' 933359 list(['N', 'U']) 0.64 1.84]"
1336,warehouses,"['Mali' 'Koulikoro' 686790 list(['R', 'E', 'B']) 0.77 2.57]"
1337,warehouses,"['Central African Republic' 'Haut-Mbomou' 176236
 list(['O', 'K', 'D', 'J', 'V', 'I', 'N']) 0.8 1.83]"
1338,warehouses,"['Virgin Islands ' 'Unknown' 388791 list(['P', 'H', 'D', 'G']) 0.99 2.0]"
1339,warehouses,"['Libya' 'Surt' 851601 list(['I', 'X', 'S', 'N', 'A', 'Y']) 0.65 1.98]"
1340,warehouses,"['Latvia' 'Grobiņas novads' 789953 list(['Z', 'T', 'L', 'J', 'I']) 0.63
 2.4]"
1341,warehouses,"['Niger' 'Diffa' 453678 list(['K', 'I', 'P', 'M', 'C']) 0.54 2.28]"
1342,warehouses,"['Virgin Islands, U.S.' 'Unknown' 339962 list(['A', 'L', 'R']) 0.55 2.02]"
1343,warehouses,"['Saint Lucia' 'Vieux Fort' 815740 list(['N', 'I', 'E', 'C']) 0.63 2.17]"
1344,warehouses,['Uzbekistan' 'Surxondaryo' 816639 list(['V']) 0.59 2.71]
1345,warehouses,"['Benin' 'Mono' 242397 list(['Q', 'J', 'T', 'E', 'Z', 'K', 'W']) 0.86 2.58]"
1346,warehouses,"['New Caledonia' 'Unknown' 426822 list(['Z', 'Y', 'P', 'W']) 0.81 2.29]"
1347,warehouses,"['Palestine, State of' 'Jerusalem' 846070 list(['H', 'E', 'K', 'B', 'X'])
 0.57 2.63]"
1348,warehouses,"['Trinidad and Tobago' 'San Juan-Laventille' 805963
 list(['G', 'Y', 'S', 'L', 'J', 'I']) 0.91 2.81]"
1349,warehouses,"['Oman' 'Az̧ Z̧āhirah' 638187 list(['Q', 'D', 'K']) 0.99 2.9]"
1350,warehouses,"['Tajikistan' 'nohiyahoi tobei jumhurí' 433215
 list(['O', 'K', 'T', 'J', 'C']) 0.67 2.67]"
1351,warehouses,"['Sint Maarten (Dutch part)' 'Unknown' 592201
 list(['S', 'R', 'Y', 'Q', 'T']) 0.54 2.77]"
1352,warehouses,"['Qatar' 'Ad Dawḩah' 245788 list(['P', 'M', 'Q']) 0.56 2.07]"
1353,warehouses,"['Bahamas' 'Spanish Wells' 137555
 list(['E', 'Q', 'J', 'H', 'G', 'M', 'T']) 0.93 2.97]"
1354,warehouses,"['Canada' 'Manitoba' 202111 list(['A', 'C', 'R', 'O', 'G']) 0.78 2.91]"
