,From,To,From_Table,To_Table,Weight,Distance,Duration,Rental price,price,profit_margin (%),Annual_sales,Edge_Name,market_share (%)
1360,319,2280,Supplier,Ssintship,8148,0,0,0,0,0,0,ssintship,
1361,2280,531,Ssintship,Supplier,8173,0,0,0,0,0,685.27,ssintship,67.0
1362,435,2281,Supplier,Ssintship,8173,0,0,0,0,0,0,ssintship,
1363,2281,531,Ssintship,Supplier,8198,0,0,0,0,0,685.27,ssintship,67.0
1364,413,2282,Supplier,Ssintship,8198,0,0,0,0,0,0,ssintship,
1365,2282,531,Ssintship,Supplier,8223,0,0,0,0,0,685.27,ssintship,67.0
1366,503,2283,Supplier,Ssintship,8223,0,0,0,0,0,0,ssintship,
1367,2283,533,Ssintship,Supplier,8253,0,0,0,0,0,2034.12,ssintship,77.0
1368,564,2284,Supplier,Ssintship,8253,1,3,0,0,0,0,ssintship,
1369,2284,580,Ssintship,Supplier,8263,1,3,0,0,0,7.38,ssintship,25.0
1370,433,2285,Supplier,Ssintship,8263,0,0,0,0,0,0,ssintship,
1371,2285,580,Ssintship,Supplier,8273,0,0,0,0,0,7.38,ssintship,25.0
1372,503,2286,Supplier,Ssintship,8273,0,0,0,0,0,0,ssintship,
1373,2286,580,Ssintship,Supplier,8283,0,0,0,0,0,7.38,ssintship,25.0
1374,413,2287,Supplier,Ssintship,8283,0,0,0,0,0,0,ssintship,
1375,2287,580,Ssintship,Supplier,8293,0,0,0,0,0,7.38,ssintship,25.0
1376,508,2288,Supplier,Ssintship,8293,0,0,0,0,0,0,ssintship,
1377,2288,426,Ssintship,Supplier,8323,0,0,0,0,0,8203.36,ssintship,82.0
1378,343,2289,Supplier,Ssintship,8323,0,0,0,0,0,0,ssintship,
1379,2289,426,Ssintship,Supplier,8353,0,0,0,0,0,8203.36,ssintship,82.0
1380,308,2290,Supplier,Ssintship,8353,0,0,0,0,0,0,ssintship,
1381,2290,426,Ssintship,Supplier,8383,0,0,0,0,0,8203.36,ssintship,82.0
1382,404,2291,Supplier,Ssintship,8383,0,0,0,0,0,0,ssintship,
1383,2291,426,Ssintship,Supplier,8413,0,0,0,0,0,8203.36,ssintship,82.0
1384,456,2292,Supplier,Ssintship,8413,0,0,0,0,0,0,ssintship,
1385,2292,426,Ssintship,Supplier,8443,0,0,0,0,0,8203.36,ssintship,82.0
1386,379,2293,Supplier,Ssintship,8443,0,0,0,0,0,0,ssintship,
1387,2293,426,Ssintship,Supplier,8473,0,0,0,0,0,8203.36,ssintship,82.0
1388,593,2294,Supplier,Ssintship,8473,0,0,0,0,0,0,ssintship,
1389,2294,493,Ssintship,Supplier,8503,0,0,0,0,0,7028.92,ssintship,66.0
1390,419,2295,Supplier,Ssintship,8503,0,0,0,0,0,0,ssintship,
1391,2295,493,Ssintship,Supplier,8533,0,0,0,0,0,7028.92,ssintship,66.0
1392,580,2296,Supplier,Ssintship,8533,0,0,0,0,0,0,ssintship,
1393,2296,306,Ssintship,Supplier,8543,0,0,0,0,0,4.71,ssintship,4.0
1394,456,2297,Supplier,Ssintship,8543,0,0,0,0,0,0,ssintship,
1395,2297,306,Ssintship,Supplier,8553,0,0,0,0,0,4.71,ssintship,4.0
1396,472,2298,Supplier,Ssintship,8553,0,0,0,0,0,0,ssintship,
1397,2298,306,Ssintship,Supplier,8563,0,0,0,0,0,4.71,ssintship,4.0
1398,425,2299,Supplier,Ssintship,8563,0,0,0,0,0,0,ssintship,
1399,2299,503,Ssintship,Supplier,8588,0,0,0,0,0,5.91,ssintship,90.0
1400,596,2300,Supplier,Ssintship,8588,0,0,0,0,0,0,ssintship,
1401,2300,503,Ssintship,Supplier,8613,0,0,0,0,0,5.91,ssintship,90.0
1402,367,2301,Supplier,Ssintship,8613,44,44,0,0,0,0,ssintship,
1403,2301,503,Ssintship,Supplier,8638,44,44,0,0,0,5.91,ssintship,90.0
1404,341,2302,Supplier,Ssintship,8638,0,0,0,0,0,0,ssintship,
1405,2302,503,Ssintship,Supplier,8663,0,0,0,0,0,5.91,ssintship,90.0
1406,397,2303,Supplier,Ssintship,8663,0,0,0,0,0,0,ssintship,
1407,2303,503,Ssintship,Supplier,8688,0,0,0,0,0,5.91,ssintship,90.0
1408,525,2304,Supplier,Ssintship,8688,0,0,0,0,0,0,ssintship,
1409,2304,370,Ssintship,Supplier,8713,0,0,0,0,0,649.86,ssintship,64.0
1410,315,2305,Supplier,Ssintship,8713,0,0,0,0,0,0,ssintship,
1411,2305,370,Ssintship,Supplier,8738,0,0,0,0,0,649.86,ssintship,64.0
1412,488,2306,Supplier,Ssintship,8738,0,0,0,0,0,0,ssintship,
1413,2306,370,Ssintship,Supplier,8763,0,0,0,0,0,649.86,ssintship,64.0
1414,438,2307,Supplier,Ssintship,8763,0,0,0,0,0,0,ssintship,
1415,2307,599,Ssintship,Supplier,8773,0,0,0,0,0,788.49,ssintship,20.0
1416,414,2308,Supplier,Ssintship,8773,0,0,0,0,0,0,ssintship,
1417,2308,599,Ssintship,Supplier,8783,0,0,0,0,0,788.49,ssintship,20.0
1418,525,2309,Supplier,Ssintship,8783,27,27,0,0,0,0,ssintship,
1419,2309,599,Ssintship,Supplier,8793,27,27,0,0,0,788.49,ssintship,20.0
1420,321,2310,Supplier,Ssintship,8793,0,0,0,0,0,0,ssintship,
1421,2310,599,Ssintship,Supplier,8803,0,0,0,0,0,788.49,ssintship,20.0
1422,527,2311,Supplier,Ssintship,8803,0,0,0,0,0,0,ssintship,
1423,2311,599,Ssintship,Supplier,8813,0,0,0,0,0,788.49,ssintship,20.0
1424,335,2312,Supplier,Ssintship,8813,0,0,0,0,0,0,ssintship,
1425,2312,599,Ssintship,Supplier,8823,0,0,0,0,0,788.49,ssintship,20.0
1426,599,2313,Supplier,Ssintship,8823,76,75,0,0,0,0,ssintship,
1427,2313,509,Ssintship,Supplier,8848,76,75,0,0,0,9.89,ssintship,60.0
1428,389,2314,Supplier,Ssintship,8848,0,0,0,0,0,0,ssintship,
1429,2314,509,Ssintship,Supplier,8873,0,0,0,0,0,9.89,ssintship,60.0
1430,571,2315,Supplier,Ssintship,8873,0,0,0,0,0,0,ssintship,
1431,2315,509,Ssintship,Supplier,8898,0,0,0,0,0,9.89,ssintship,60.0
1432,374,2316,Supplier,Ssintship,8898,0,0,0,0,0,0,ssintship,
1433,2316,509,Ssintship,Supplier,8923,0,0,0,0,0,9.89,ssintship,60.0
1434,362,2317,Supplier,Ssintship,8923,0,0,0,0,0,0,ssintship,
1435,2317,509,Ssintship,Supplier,8948,0,0,0,0,0,9.89,ssintship,60.0
1436,458,2318,Supplier,Ssintship,8948,100,100,0,0,0,0,ssintship,
1437,2318,509,Ssintship,Supplier,8973,100,100,0,0,0,9.89,ssintship,60.0
1438,513,2319,Supplier,Ssintship,8973,0,0,0,0,0,0,ssintship,
1439,2319,503,Ssintship,Supplier,8998,0,0,0,0,0,5.91,ssintship,90.0
1440,508,2320,Supplier,Ssintship,8998,0,0,0,0,0,0,ssintship,
1441,2320,503,Ssintship,Supplier,9023,0,0,0,0,0,5.91,ssintship,90.0
1442,575,2321,Supplier,Ssintship,9023,0,0,0,0,0,0,ssintship,
1443,2321,503,Ssintship,Supplier,9048,0,0,0,0,0,5.91,ssintship,90.0
1444,351,2322,Supplier,Ssintship,9048,77,77,0,0,0,0,ssintship,
1445,2322,503,Ssintship,Supplier,9073,77,77,0,0,0,5.91,ssintship,90.0
1446,381,2323,Supplier,Ssintship,9073,0,0,0,0,0,0,ssintship,
1447,2323,503,Ssintship,Supplier,9098,0,0,0,0,0,5.91,ssintship,90.0
1448,321,2324,Supplier,Ssintship,9098,0,0,0,0,0,0,ssintship,
1449,2324,372,Ssintship,Supplier,9123,0,0,0,0,0,76.43,ssintship,86.0
1450,530,2325,Supplier,Ssintship,9123,0,0,0,0,0,0,ssintship,
1451,2325,372,Ssintship,Supplier,9148,0,0,0,0,0,76.43,ssintship,86.0
1452,425,2326,Supplier,Ssintship,9148,0,0,0,0,0,0,ssintship,
1453,2326,372,Ssintship,Supplier,9173,0,0,0,0,0,76.43,ssintship,86.0
1454,596,2327,Supplier,Ssintship,9173,0,0,0,0,0,0,ssintship,
1455,2327,381,Ssintship,Supplier,9183,0,0,0,0,0,122.57,ssintship,14.0
1456,468,2328,Supplier,Ssintship,9183,0,0,0,0,0,0,ssintship,
1457,2328,381,Ssintship,Supplier,9193,0,0,0,0,0,122.57,ssintship,14.0
1458,593,2329,Supplier,Ssintship,9193,76,75,0,0,0,0,ssintship,
1459,2329,381,Ssintship,Supplier,9203,76,75,0,0,0,122.57,ssintship,14.0
1460,567,2330,Supplier,Ssintship,9203,0,0,0,0,0,0,ssintship,
1461,2330,381,Ssintship,Supplier,9213,0,0,0,0,0,122.57,ssintship,14.0
1462,308,2331,Supplier,Ssintship,9213,0,0,0,0,0,0,ssintship,
1463,2331,381,Ssintship,Supplier,9223,0,0,0,0,0,122.57,ssintship,14.0
1464,539,2332,Supplier,Ssintship,9223,0,0,0,0,0,0,ssintship,
1465,2332,381,Ssintship,Supplier,9233,0,0,0,0,0,122.57,ssintship,14.0
1466,350,2333,Supplier,Ssintship,9233,0,0,0,0,0,0,ssintship,
1467,2333,381,Ssintship,Supplier,9243,0,0,0,0,0,122.57,ssintship,14.0
1468,562,2334,Supplier,Ssintship,9243,0,0,0,0,0,0,ssintship,
1469,2334,543,Ssintship,Supplier,9253,0,0,0,0,0,74.83,ssintship,24.0
1470,347,2335,Supplier,Ssintship,9253,0,0,0,0,0,0,ssintship,
1471,2335,543,Ssintship,Supplier,9263,0,0,0,0,0,74.83,ssintship,24.0
1472,389,2336,Supplier,Ssintship,9263,48,48,0,0,0,0,ssintship,
1473,2336,543,Ssintship,Supplier,9273,48,48,0,0,0,74.83,ssintship,24.0
1474,525,2337,Supplier,Ssintship,9273,0,0,0,0,0,0,ssintship,
1475,2337,351,Ssintship,Supplier,9298,0,0,0,0,0,8.58,ssintship,52.0
1476,593,2338,Supplier,Ssintship,9298,0,0,0,0,0,0,ssintship,
1477,2338,351,Ssintship,Supplier,9323,0,0,0,0,0,8.58,ssintship,52.0
1478,416,2339,Supplier,Ssintship,9323,0,0,0,0,0,0,ssintship,
1479,2339,351,Ssintship,Supplier,9348,0,0,0,0,0,8.58,ssintship,52.0
1480,567,2340,Supplier,Ssintship,9348,0,0,0,0,0,0,ssintship,
1481,2340,475,Ssintship,Supplier,9373,0,0,0,0,0,9.92,ssintship,81.0
1482,393,2341,Supplier,Ssintship,9373,0,0,0,0,0,0,ssintship,
1483,2341,475,Ssintship,Supplier,9398,0,0,0,0,0,9.92,ssintship,81.0
1484,435,2342,Supplier,Ssintship,9398,0,0,0,0,0,0,ssintship,
1485,2342,475,Ssintship,Supplier,9423,0,0,0,0,0,9.92,ssintship,81.0
1486,523,2343,Supplier,Ssintship,9423,0,0,0,0,0,0,ssintship,
1487,2343,335,Ssintship,Supplier,9448,0,0,0,0,0,548.43,ssintship,55.0
1488,413,2344,Supplier,Ssintship,9448,0,0,0,0,0,0,ssintship,
1489,2344,335,Ssintship,Supplier,9473,0,0,0,0,0,548.43,ssintship,55.0
1490,303,2345,Supplier,Ssintship,9473,0,0,0,0,0,0,ssintship,
1491,2345,335,Ssintship,Supplier,9498,0,0,0,0,0,548.43,ssintship,55.0
1492,508,2346,Supplier,Ssintship,9498,0,0,0,0,0,0,ssintship,
1493,2346,335,Ssintship,Supplier,9523,0,0,0,0,0,548.43,ssintship,55.0
1494,493,2347,Supplier,Ssintship,9523,0,0,0,0,0,0,ssintship,
1495,2347,335,Ssintship,Supplier,9548,0,0,0,0,0,548.43,ssintship,55.0
1496,599,2348,Supplier,Ssintship,9548,0,0,0,0,0,0,ssintship,
1497,2348,335,Ssintship,Supplier,9573,0,0,0,0,0,548.43,ssintship,55.0
1498,348,2349,Supplier,Ssintship,9573,0,0,0,0,0,0,ssintship,
1499,2349,335,Ssintship,Supplier,9598,0,0,0,0,0,548.43,ssintship,55.0
1500,397,2350,Supplier,Ssintship,9598,0,0,0,0,0,0,ssintship,
1501,2350,335,Ssintship,Supplier,9623,0,0,0,0,0,548.43,ssintship,55.0
1502,490,2351,Supplier,Ssintship,9623,0,0,0,0,0,0,ssintship,
1503,2351,335,Ssintship,Supplier,9648,0,0,0,0,0,548.43,ssintship,55.0
1504,456,2352,Supplier,Ssintship,9648,0,0,0,0,0,0,ssintship,
1505,2352,335,Ssintship,Supplier,9673,0,0,0,0,0,548.43,ssintship,55.0
1506,549,2353,Supplier,Ssintship,9673,0,0,0,0,0,0,ssintship,
1507,2353,352,Ssintship,Supplier,9683,0,0,0,0,0,5.35,ssintship,33.0
1508,351,2354,Supplier,Ssintship,9683,73,74,0,0,0,0,ssintship,
1509,2354,352,Ssintship,Supplier,9693,73,74,0,0,0,5.35,ssintship,33.0
1510,356,2355,Supplier,Ssintship,9693,0,0,0,0,0,0,ssintship,
1511,2355,433,Ssintship,Supplier,9703,0,0,0,0,0,6.66,ssintship,33.0
1512,419,2356,Supplier,Ssintship,9703,0,0,0,0,0,0,ssintship,
1513,2356,433,Ssintship,Supplier,9713,0,0,0,0,0,6.66,ssintship,33.0
1514,462,2357,Supplier,Ssintship,9713,0,0,0,0,0,0,ssintship,
1515,2357,433,Ssintship,Supplier,9723,0,0,0,0,0,6.66,ssintship,33.0
1516,303,2358,Supplier,Ssintship,9723,70,70,0,0,0,0,ssintship,
1517,2358,321,Ssintship,Supplier,9753,70,70,0,0,0,936.91,ssintship,69.0
1518,406,2359,Supplier,Ssintship,9753,0,0,0,0,0,0,ssintship,
1519,2359,321,Ssintship,Supplier,9783,0,0,0,0,0,936.91,ssintship,69.0
1520,464,2360,Supplier,Ssintship,9783,0,0,0,0,0,0,ssintship,
1521,2360,321,Ssintship,Supplier,9813,0,0,0,0,0,936.91,ssintship,69.0
1522,389,2361,Supplier,Ssintship,9813,0,0,0,0,0,0,ssintship,
1523,2361,321,Ssintship,Supplier,9843,0,0,0,0,0,936.91,ssintship,69.0
1524,456,2362,Supplier,Ssintship,9843,0,0,0,0,0,0,ssintship,
1525,2362,321,Ssintship,Supplier,9873,0,0,0,0,0,936.91,ssintship,69.0
1526,488,2363,Supplier,Ssintship,9873,0,0,0,0,0,0,ssintship,
1527,2363,321,Ssintship,Supplier,9903,0,0,0,0,0,936.91,ssintship,69.0
1528,367,2364,Supplier,Ssintship,9903,0,0,0,0,0,0,ssintship,
1529,2364,321,Ssintship,Supplier,9933,0,0,0,0,0,936.91,ssintship,69.0
1530,597,2365,Supplier,Ssintship,9933,96,97,0,0,0,0,ssintship,
1531,2365,321,Ssintship,Supplier,9963,96,97,0,0,0,936.91,ssintship,69.0
1532,549,2366,Supplier,Ssintship,9963,0,0,0,0,0,0,ssintship,
1533,2366,321,Ssintship,Supplier,9993,0,0,0,0,0,936.91,ssintship,69.0
1534,533,2367,Supplier,Ssintship,9993,0,0,0,0,0,0,ssintship,
1535,2367,559,Ssintship,Supplier,10018,0,0,0,0,0,19.24,ssintship,96.0
1536,519,2368,Supplier,Ssintship,10018,0,0,0,0,0,0,ssintship,
1537,2368,559,Ssintship,Supplier,10043,0,0,0,0,0,19.24,ssintship,96.0
1538,351,2369,Supplier,Ssintship,10043,74,75,0,0,0,0,ssintship,
1539,2369,559,Ssintship,Supplier,10068,74,75,0,0,0,19.24,ssintship,96.0
1540,531,2370,Supplier,Ssintship,10068,0,0,0,0,0,0,ssintship,
1541,2370,559,Ssintship,Supplier,10093,0,0,0,0,0,19.24,ssintship,96.0
1542,471,2371,Supplier,Ssintship,10093,0,0,0,0,0,0,ssintship,
1543,2371,559,Ssintship,Supplier,10118,0,0,0,0,0,19.24,ssintship,96.0
1544,493,2372,Supplier,Ssintship,10118,0,0,0,0,0,0,ssintship,
1545,2372,503,Ssintship,Supplier,10143,0,0,0,0,0,5.91,ssintship,90.0
1546,435,2373,Supplier,Ssintship,10143,0,0,0,0,0,0,ssintship,
1547,2373,503,Ssintship,Supplier,10168,0,0,0,0,0,5.91,ssintship,90.0
1548,475,2374,Supplier,Ssintship,10168,0,0,0,0,0,0,ssintship,
1549,2374,503,Ssintship,Supplier,10193,0,0,0,0,0,5.91,ssintship,90.0
1550,375,2375,Supplier,Ssintship,10193,73,73,0,0,0,0,ssintship,
1551,2375,503,Ssintship,Supplier,10218,73,73,0,0,0,5.91,ssintship,90.0
1552,305,2376,Supplier,Ssintship,10218,0,0,0,0,0,0,ssintship,
1553,2376,503,Ssintship,Supplier,10243,0,0,0,0,0,5.91,ssintship,90.0
1554,470,2377,Supplier,Ssintship,10243,0,0,0,0,0,0,ssintship,
1555,2377,503,Ssintship,Supplier,10268,0,0,0,0,0,5.91,ssintship,90.0
1556,335,2378,Supplier,Ssintship,10268,0,0,0,0,0,0,ssintship,
1557,2378,417,Ssintship,Supplier,10283,0,0,0,0,0,2505.77,ssintship,44.0
1558,527,2379,Supplier,Ssintship,10283,0,0,0,0,0,0,ssintship,
1559,2379,417,Ssintship,Supplier,10298,0,0,0,0,0,2505.77,ssintship,44.0
1560,579,2380,Supplier,Ssintship,10298,0,0,0,0,0,0,ssintship,
1561,2380,352,Ssintship,Supplier,10308,0,0,0,0,0,5.35,ssintship,33.0
1562,435,2381,Supplier,Ssintship,10308,0,0,0,0,0,0,ssintship,
1563,2381,352,Ssintship,Supplier,10318,0,0,0,0,0,5.35,ssintship,33.0
1564,484,2382,Supplier,Ssintship,10318,0,0,0,0,0,0,ssintship,
1565,2382,352,Ssintship,Supplier,10328,0,0,0,0,0,5.35,ssintship,33.0
1566,472,2383,Supplier,Ssintship,10328,65,65,0,0,0,0,ssintship,
1567,2383,456,Ssintship,Supplier,10353,65,65,0,0,0,8.34,ssintship,55.0
1568,509,2384,Supplier,Ssintship,10353,0,0,0,0,0,0,ssintship,
1569,2384,508,Ssintship,Supplier,10363,0,0,0,0,0,73.32,ssintship,34.0
1570,549,2385,Supplier,Ssintship,10363,0,0,0,0,0,0,ssintship,
1571,2385,508,Ssintship,Supplier,10373,0,0,0,0,0,73.32,ssintship,34.0
1572,571,2386,Supplier,Ssintship,10373,0,0,0,0,0,0,ssintship,
1573,2386,508,Ssintship,Supplier,10383,0,0,0,0,0,73.32,ssintship,34.0
1574,343,2387,Supplier,Ssintship,10383,0,0,0,0,0,0,ssintship,
1575,2387,375,Ssintship,Supplier,10408,0,0,0,0,0,4.17,ssintship,69.0
1576,416,2388,Supplier,Ssintship,10408,0,0,0,0,0,0,ssintship,
1577,2388,375,Ssintship,Supplier,10433,0,0,0,0,0,4.17,ssintship,69.0
1578,564,2389,Supplier,Ssintship,10433,0,0,0,0,0,0,ssintship,
1579,2389,375,Ssintship,Supplier,10458,0,0,0,0,0,4.17,ssintship,69.0
1580,374,2390,Supplier,Ssintship,10458,0,0,0,0,0,0,ssintship,
1581,2390,375,Ssintship,Supplier,10483,0,0,0,0,0,4.17,ssintship,69.0
1582,311,2391,Supplier,Ssintship,10483,0,0,0,0,0,0,ssintship,
1583,2391,375,Ssintship,Supplier,10508,0,0,0,0,0,4.17,ssintship,69.0
1584,404,2392,Supplier,Ssintship,10508,0,0,0,0,0,0,ssintship,
1585,2392,375,Ssintship,Supplier,10533,0,0,0,0,0,4.17,ssintship,69.0
1586,347,2393,Supplier,Ssintship,10533,79,79,0,0,0,0,ssintship,
1587,2393,375,Ssintship,Supplier,10558,79,79,0,0,0,4.17,ssintship,69.0
1588,413,2394,Supplier,Ssintship,10558,0,0,0,0,0,0,ssintship,
1589,2394,375,Ssintship,Supplier,10583,0,0,0,0,0,4.17,ssintship,69.0
1590,367,2395,Supplier,Ssintship,10583,0,0,0,0,0,0,ssintship,
1591,2395,375,Ssintship,Supplier,10608,0,0,0,0,0,4.17,ssintship,69.0
1592,335,2396,Supplier,Ssintship,10608,0,0,0,0,0,0,ssintship,
1593,2396,375,Ssintship,Supplier,10633,0,0,0,0,0,4.17,ssintship,69.0
1594,335,2397,Supplier,Ssintship,10633,0,0,0,0,0,0,ssintship,
1595,2397,356,Ssintship,Supplier,10643,0,0,0,0,0,20.98,ssintship,26.0
1596,458,2398,Supplier,Ssintship,10643,0,0,0,0,0,0,ssintship,
1597,2398,356,Ssintship,Supplier,10653,0,0,0,0,0,20.98,ssintship,26.0
1598,347,2399,Supplier,Ssintship,10653,0,0,0,0,0,0,ssintship,
1599,2399,356,Ssintship,Supplier,10663,0,0,0,0,0,20.98,ssintship,26.0
1600,569,2400,Supplier,Ssintship,10663,0,0,0,0,0,0,ssintship,
1601,2400,507,Ssintship,Supplier,10673,0,0,0,0,0,69.83,ssintship,28.0
1602,579,2401,Supplier,Ssintship,10673,70,70,0,0,0,0,ssintship,
1603,2401,507,Ssintship,Supplier,10683,70,70,0,0,0,69.83,ssintship,28.0
1604,559,2402,Supplier,Ssintship,10683,0,0,0,0,0,0,ssintship,
1605,2402,507,Ssintship,Supplier,10693,0,0,0,0,0,69.83,ssintship,28.0
1606,306,2403,Supplier,Ssintship,10693,0,0,0,0,0,0,ssintship,
1607,2403,507,Ssintship,Supplier,10703,0,0,0,0,0,69.83,ssintship,28.0
1608,493,2404,Supplier,Ssintship,10703,0,0,0,0,0,0,ssintship,
1609,2404,507,Ssintship,Supplier,10713,0,0,0,0,0,69.83,ssintship,28.0
1610,335,2405,Supplier,Ssintship,10713,0,0,0,0,0,0,ssintship,
1611,2405,507,Ssintship,Supplier,10723,0,0,0,0,0,69.83,ssintship,28.0
1612,484,2406,Supplier,Ssintship,10723,0,0,0,0,0,0,ssintship,
1613,2406,507,Ssintship,Supplier,10733,0,0,0,0,0,69.83,ssintship,28.0
1614,464,2407,Supplier,Ssintship,10733,0,0,0,0,0,0,ssintship,
1615,2407,507,Ssintship,Supplier,10743,0,0,0,0,0,69.83,ssintship,28.0
1616,375,2408,Supplier,Ssintship,10743,0,0,0,0,0,0,ssintship,
1617,2408,507,Ssintship,Supplier,10753,0,0,0,0,0,69.83,ssintship,28.0
1618,397,2409,Supplier,Ssintship,10753,0,0,0,0,0,0,ssintship,
1619,2409,438,Ssintship,Supplier,10763,0,0,0,0,0,1.49,ssintship,4.0
1620,379,2410,Supplier,Ssintship,10763,100,98,0,0,0,0,ssintship,
1621,2410,438,Ssintship,Supplier,10773,100,98,0,0,0,1.49,ssintship,4.0
1622,306,2411,Supplier,Ssintship,10773,0,0,0,0,0,0,ssintship,
1623,2411,389,Ssintship,Supplier,10798,0,0,0,0,0,629.46,ssintship,79.0
1624,588,2412,Supplier,Ssintship,10798,41,41,0,0,0,0,ssintship,
1625,2412,389,Ssintship,Supplier,10823,41,41,0,0,0,629.46,ssintship,79.0
1626,348,2413,Supplier,Ssintship,10823,0,0,0,0,0,0,ssintship,
1627,2413,389,Ssintship,Supplier,10848,0,0,0,0,0,629.46,ssintship,79.0
1628,462,2414,Supplier,Ssintship,10848,0,0,0,0,0,0,ssintship,
1629,2414,389,Ssintship,Supplier,10873,0,0,0,0,0,629.46,ssintship,79.0
1630,458,2415,Supplier,Ssintship,10873,0,0,0,0,0,0,ssintship,
1631,2415,389,Ssintship,Supplier,10898,0,0,0,0,0,629.46,ssintship,79.0
1632,543,2416,Supplier,Ssintship,10898,0,0,0,0,0,0,ssintship,
1633,2416,389,Ssintship,Supplier,10923,0,0,0,0,0,629.46,ssintship,79.0
1634,475,2417,Supplier,Ssintship,10923,0,0,0,0,0,0,ssintship,
1635,2417,389,Ssintship,Supplier,10948,0,0,0,0,0,629.46,ssintship,79.0
1636,569,2418,Supplier,Ssintship,10948,0,0,0,0,0,0,ssintship,
1637,2418,389,Ssintship,Supplier,10973,0,0,0,0,0,629.46,ssintship,79.0
1638,575,2419,Supplier,Ssintship,10973,0,0,0,0,0,0,ssintship,
1639,2419,389,Ssintship,Supplier,10998,0,0,0,0,0,629.46,ssintship,79.0
1640,397,2420,Supplier,Ssintship,10998,39,39,0,0,0,0,ssintship,
1641,2420,389,Ssintship,Supplier,11023,39,39,0,0,0,629.46,ssintship,79.0
1642,539,2421,Supplier,Ssintship,11023,0,0,0,0,0,0,ssintship,
1643,2421,553,Ssintship,Supplier,11048,0,0,0,0,0,5.84,ssintship,89.0
1644,540,2422,Supplier,Ssintship,11048,0,0,0,0,0,0,ssintship,
1645,2422,553,Ssintship,Supplier,11073,0,0,0,0,0,5.84,ssintship,89.0
1646,347,2423,Supplier,Ssintship,11073,0,0,0,0,0,0,ssintship,
1647,2423,490,Ssintship,Supplier,11103,0,0,0,0,0,8682.88,ssintship,83.0
1648,500,2424,Supplier,Ssintship,11103,0,0,0,0,0,0,ssintship,
1649,2424,490,Ssintship,Supplier,11133,0,0,0,0,0,8682.88,ssintship,83.0
1650,539,2425,Supplier,Ssintship,11133,0,0,0,0,0,0,ssintship,
1651,2425,490,Ssintship,Supplier,11163,0,0,0,0,0,8682.88,ssintship,83.0
1652,329,2426,Supplier,Ssintship,11163,71,72,0,0,0,0,ssintship,
1653,2426,490,Ssintship,Supplier,11193,71,72,0,0,0,8682.88,ssintship,83.0
1654,465,2427,Supplier,Ssintship,11193,0,0,0,0,0,0,ssintship,
1655,2427,523,Ssintship,Supplier,11223,0,0,0,0,0,5862.41,ssintship,79.0
1656,507,2428,Supplier,Ssintship,11223,0,0,0,0,0,0,ssintship,
1657,2428,523,Ssintship,Supplier,11253,0,0,0,0,0,5862.41,ssintship,79.0
1658,303,2429,Supplier,Ssintship,11253,0,0,0,0,0,0,ssintship,
1659,2429,523,Ssintship,Supplier,11283,0,0,0,0,0,5862.41,ssintship,79.0
1660,539,2430,Supplier,Ssintship,11283,0,0,0,0,0,0,ssintship,
1661,2430,523,Ssintship,Supplier,11313,0,0,0,0,0,5862.41,ssintship,79.0
1662,472,2431,Supplier,Ssintship,11313,0,0,0,0,0,0,ssintship,
1663,2431,523,Ssintship,Supplier,11343,0,0,0,0,0,5862.41,ssintship,79.0
1664,330,2432,Supplier,Ssintship,11343,0,0,0,0,0,0,ssintship,
1665,2432,523,Ssintship,Supplier,11373,0,0,0,0,0,5862.41,ssintship,79.0
1666,562,2433,Supplier,Ssintship,11373,0,0,0,0,0,0,ssintship,
1667,2433,523,Ssintship,Supplier,11403,0,0,0,0,0,5862.41,ssintship,79.0
1668,464,2434,Supplier,Ssintship,11403,0,0,0,0,0,0,ssintship,
1669,2434,403,Ssintship,Supplier,11413,0,0,0,0,0,1.33,ssintship,13.0
1670,553,2435,Supplier,Ssintship,11413,71,72,0,0,0,0,ssintship,
1671,2435,403,Ssintship,Supplier,11423,71,72,0,0,0,1.33,ssintship,13.0
1672,493,2436,Supplier,Ssintship,11423,0,0,0,0,0,0,ssintship,
1673,2436,593,Ssintship,Supplier,11433,0,0,0,0,0,4.46,ssintship,35.0
1674,472,2437,Supplier,Ssintship,11433,0,0,0,0,0,0,ssintship,
1675,2437,527,Ssintship,Supplier,11443,0,0,0,0,0,6.18,ssintship,16.0
1676,462,2438,Supplier,Ssintship,11443,0,0,0,0,0,0,ssintship,
1677,2438,527,Ssintship,Supplier,11453,0,0,0,0,0,6.18,ssintship,16.0
1678,403,2439,Supplier,Ssintship,11453,0,0,0,0,0,0,ssintship,
1679,2439,527,Ssintship,Supplier,11463,0,0,0,0,0,6.18,ssintship,16.0
1680,539,2440,Supplier,Ssintship,11463,70,71,0,0,0,0,ssintship,
1681,2440,527,Ssintship,Supplier,11473,70,71,0,0,0,6.18,ssintship,16.0
1682,417,2441,Supplier,Ssintship,11473,0,0,0,0,0,0,ssintship,
1683,2441,527,Ssintship,Supplier,11483,0,0,0,0,0,6.18,ssintship,16.0
1684,510,2442,Supplier,Ssintship,11483,0,0,0,0,0,0,ssintship,
1685,2442,527,Ssintship,Supplier,11493,0,0,0,0,0,6.18,ssintship,16.0
1686,394,2443,Supplier,Ssintship,11493,74,75,0,0,0,0,ssintship,
