,fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
752,774634,79806,"245    1.620016e+10
Name: market_capitalization ($), dtype: float64",Réunion,Unknown,Dollars,765,14.54
753,418175,79806,"245    6.217226e+10
Name: market_capitalization ($), dtype: float64",Cyprus,Girne,Dollars,589,5.7
754,921458,79806,"245    7.147971e+10
Name: market_capitalization ($), dtype: float64",Togo,Plateaux,Dollars,816,702.42
755,316218,79806,"245    5.658127e+10
Name: market_capitalization ($), dtype: float64",United Kingdom,Northamptonshire,Dollars,426,4864.46
756,115897,79806,"245    2.053734e+10
Name: market_capitalization ($), dtype: float64",Seychelles,Baie Lazare,Dollars,538,5308.22
757,741511,79806,"245    3.765110e+10
Name: market_capitalization ($), dtype: float64",Armenia,Erevan,Dollars,790,6007.75
758,859789,79806,"245    3.355351e+10
Name: market_capitalization ($), dtype: float64",Barbados,Saint Philip,Dollars,501,386.22
759,201907,79806,"245    5.528086e+10
Name: market_capitalization ($), dtype: float64",Åland Islands,Unknown,Dollars,712,7526.17
760,914934,56382,"53    1.298906e+11
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,Unknown,Dollars,877,272.61
761,945456,56382,"53    2.040537e+11
Name: market_capitalization ($), dtype: float64",Nicaragua,Chinandega,Dollars,758,7385.5
762,177246,56382,"53    2.225196e+10
Name: market_capitalization ($), dtype: float64",Wallis and Futuna,Sigave,Dollars,361,9.7
763,712034,56382,"53    4.764630e+10
Name: market_capitalization ($), dtype: float64",Cyprus,Lefkosia,Dollars,574,1.57
764,602277,56382,"53    1.237455e+11
Name: market_capitalization ($), dtype: float64",Jamaica,Saint Ann,Dollars,196,3.16
765,897816,56382,"53    5.069917e+09
Name: market_capitalization ($), dtype: float64",Haiti,Lwès,Dollars,386,978.95
766,907422,56382,"53    1.776193e+11
Name: market_capitalization ($), dtype: float64",Brazil,Acre,Dollars,394,5515.81
767,745396,56382,"53    4.076658e+10
Name: market_capitalization ($), dtype: float64",Barbados,Saint George,Dollars,640,6.59
768,173770,56382,"53    2.157518e+11
Name: market_capitalization ($), dtype: float64",Palau,Sonsorol,Dollars,544,11.14
769,163650,56382,"53    5.666052e+09
Name: market_capitalization ($), dtype: float64",Jersey,Unknown,Dollars,661,5595.71
770,392803,95496,"272    7.758115e+10
Name: market_capitalization ($), dtype: float64",Ghana,Ahafo,Dollars,209,48.34
771,339407,95496,"272    1.252329e+11
Name: market_capitalization ($), dtype: float64",Turks and Caicos Islands,Unknown,Dollars,627,5527.24
772,645599,95496,"272    1.173245e+11
Name: market_capitalization ($), dtype: float64",Jamaica,Hanover,Dollars,233,237.95
773,288830,95496,"272    1.924635e+10
Name: market_capitalization ($), dtype: float64",Argentina,Neuquén,Dollars,399,5.62
774,549686,95496,"272    7.489013e+10
Name: market_capitalization ($), dtype: float64","Micronesia, Federated States of",Pohnpei,Dollars,175,2.71
775,342520,95496,"272    2.805019e+10
Name: market_capitalization ($), dtype: float64",Cuba,Cienfuegos,Dollars,658,8572.27
776,669495,95496,"272    3.156034e+10
Name: market_capitalization ($), dtype: float64",Christmas Island,Unknown,Dollars,491,2.81
777,972461,95496,"272    9.120984e+10
Name: market_capitalization ($), dtype: float64",Madagascar,Toamasina,Dollars,875,3967.64
778,956316,95496,"272    8.398032e+10
Name: market_capitalization ($), dtype: float64",Armenia,Tavuš,Dollars,205,4.79
779,447974,95496,"272    1.568487e+11
Name: market_capitalization ($), dtype: float64",Slovenia,Ivančna Gorica,Dollars,419,208.13
780,397689,24401,"143    5.238148e+09
Name: market_capitalization ($), dtype: float64",Curaçao,Unknown,Dollars,203,7.1
781,477926,24401,"143    1.276218e+10
Name: market_capitalization ($), dtype: float64",Canada,Prince Edward Island,Dollars,527,6.33
782,485139,24401,"143    8.063576e+09
Name: market_capitalization ($), dtype: float64",Macao,Unknown,Dollars,791,66.11
783,649329,24401,"143    5.591122e+09
Name: market_capitalization ($), dtype: float64",Peru,Piura,Dollars,230,5.98
784,981545,24401,"143    2.257097e+09
Name: market_capitalization ($), dtype: float64",Jersey,Unknown,Dollars,115,2807.74
785,315298,24401,"143    1.851323e+10
Name: market_capitalization ($), dtype: float64",France,Pas-de-Calais,Dollars,686,657.33
786,791888,24401,"143    1.344593e+10
Name: market_capitalization ($), dtype: float64",Åland Islands,Unknown,Dollars,247,245.29
787,345199,24401,"143    1.556181e+10
Name: market_capitalization ($), dtype: float64",Montserrat,Unknown,Dollars,922,737.3
788,765435,24401,"143    1.297433e+10
Name: market_capitalization ($), dtype: float64",New Zealand,Marlborough,Dollars,807,2.19
789,737243,24401,"143    2.606932e+10
Name: market_capitalization ($), dtype: float64",Fiji,Nadroga and Navosa,Dollars,362,625.64
790,732411,77683,"192    4.283163e+10
Name: market_capitalization ($), dtype: float64",Hong Kong,Unknown,Dollars,343,656.29
791,871047,77683,"192    4.132695e+09
Name: market_capitalization ($), dtype: float64",Northern Mariana Islands,Unknown,Dollars,150,630.66
792,111226,77683,"192    5.444517e+10
Name: market_capitalization ($), dtype: float64",Cocos (Keeling) Islands,Unknown,Dollars,671,4.38
793,548245,77683,"192    8.323150e+10
Name: market_capitalization ($), dtype: float64",Madagascar,Mahajanga,Dollars,916,77.62
794,600181,77683,"192    5.018584e+10
Name: market_capitalization ($), dtype: float64",India,Gujarāt,Dollars,534,32.71
795,897483,77683,"192    2.423275e+10
Name: market_capitalization ($), dtype: float64",Nauru,Nibok,Dollars,836,7.98
796,161618,77683,"192    1.595892e+11
Name: market_capitalization ($), dtype: float64",Saint Kitts and Nevis,Saint James Windward,Dollars,720,9.43
797,854107,77683,"192    2.512127e+10
Name: market_capitalization ($), dtype: float64",Norfolk Island,Unknown,Dollars,221,27.58
798,434393,77683,"192    5.382703e+10
Name: market_capitalization ($), dtype: float64","Congo, The Democratic Republic of the",Nord-Ubangi,Dollars,684,704.17
799,545093,77683,"192    1.623213e+11
Name: market_capitalization ($), dtype: float64",Solomon Islands,Western,Dollars,882,49.95
800,717218,38461,"263    3.478237e+11
Name: market_capitalization ($), dtype: float64",Myanmar,Mandalay,Dollars,731,546.28
801,118405,38461,"263    3.086857e+10
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Daejeon-gwangyeoksi,Dollars,651,7232.11
802,311147,38461,"263    2.130821e+10
Name: market_capitalization ($), dtype: float64",Uruguay,Tacuarembó,Dollars,712,74.3
803,286714,38461,"263    4.386463e+10
Name: market_capitalization ($), dtype: float64",Ethiopia,Benshangul-Gumaz,Dollars,871,5490.25
804,977568,38461,"263    3.624564e+09
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),Unknown,Dollars,591,90.63
805,131960,38461,"263    3.664484e+10
Name: market_capitalization ($), dtype: float64",Bhutan,Tsirang,Dollars,871,900.36
806,469832,38461,"263    5.369909e+10
Name: market_capitalization ($), dtype: float64",Faroe Islands,Unknown,Dollars,551,95.71
807,506477,38461,"263    2.796132e+10
Name: market_capitalization ($), dtype: float64",Hungary,Kecskemét,Dollars,250,4985.22
808,261706,38461,"263    1.784396e+08
Name: market_capitalization ($), dtype: float64",Lao People's Democratic Republic,Khammouan,Dollars,903,350.73
809,141384,38461,"263    1.478195e+10
Name: market_capitalization ($), dtype: float64",United States,Virginia,Dollars,981,6.74
810,239624,10753,"153    1.945723e+10
Name: market_capitalization ($), dtype: float64",Malawi,Mwanza,Dollars,583,127.96
811,298804,10753,"153    1.980081e+10
Name: market_capitalization ($), dtype: float64",Palau,Koror,Dollars,862,1262.24
812,752084,10753,"153    6.201948e+10
Name: market_capitalization ($), dtype: float64",Nauru,Ijuw,Dollars,419,4225.16
813,584856,10753,"153    6.256398e+10
Name: market_capitalization ($), dtype: float64",Central African Republic,Gribingui,Dollars,907,8381.5
814,513412,10753,"153    4.156004e+10
Name: market_capitalization ($), dtype: float64",Solomon Islands,Temotu,Dollars,674,4.3
815,880288,10753,"153    9.086030e+09
Name: market_capitalization ($), dtype: float64",Belarus,Mahilioŭskaja voblasć,Dollars,860,8838.84
816,451879,10753,"153    1.277518e+10
Name: market_capitalization ($), dtype: float64",Philippines,Southern Leyte,Dollars,726,581.53
817,533140,10753,"153    1.306869e+10
Name: market_capitalization ($), dtype: float64",Serbia,Srednjebanatski okrug,Dollars,706,327.99
818,796629,10753,"153    7.988871e+09
Name: market_capitalization ($), dtype: float64",Dominica,Saint Paul,Dollars,671,7.13
819,680176,10753,"153    1.528323e+10
Name: market_capitalization ($), dtype: float64",Saint Martin (French part),Unknown,Dollars,608,76.95
820,841163,67018,"277    2.369782e+10
Name: market_capitalization ($), dtype: float64",Lesotho,Quthing,Dollars,379,5.13
821,746875,67018,"277    3.455201e+10
Name: market_capitalization ($), dtype: float64",Malta,Għarb,Dollars,253,5.68
822,306848,67018,"277    3.941019e+10
Name: market_capitalization ($), dtype: float64",Belgium,Hainaut,Dollars,739,8381.97
823,643226,67018,"277    2.823276e+10
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Yazd,Dollars,234,40.59
824,301800,67018,"277    1.723052e+11
Name: market_capitalization ($), dtype: float64",Rwanda,Western,Dollars,103,460.54
825,289086,67018,"277    2.442340e+11
Name: market_capitalization ($), dtype: float64",Samoa,Satupa'itea,Dollars,467,18.74
826,273786,67018,"277    6.103855e+10
Name: market_capitalization ($), dtype: float64",Haiti,Sidès,Dollars,671,741.25
827,380526,67018,"277    7.612758e+10
Name: market_capitalization ($), dtype: float64",Sierra Leone,Northern,Dollars,352,699.84
828,450097,67018,"277    2.007528e+10
Name: market_capitalization ($), dtype: float64",Timor-Leste,Manatuto,Dollars,397,1.82
829,751326,67018,"277    1.152768e+11
Name: market_capitalization ($), dtype: float64","Virgin Islands, British",Unknown,Dollars,454,679.15
830,466605,71349,"258    5.073179e+10
Name: market_capitalization ($), dtype: float64",Papua New Guinea,Milne Bay,Dollars,221,5980.45
831,591668,71349,"258    2.798986e+10
Name: market_capitalization ($), dtype: float64",Comoros,Mohéli,Dollars,347,844.65
832,259362,71349,"258    2.745933e+09
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Fārs,Dollars,980,6.13
833,596719,71349,"258    6.237448e+09
Name: market_capitalization ($), dtype: float64",Algeria,Tizi Ouzou,Dollars,990,867.99
834,636564,71349,"258    5.290361e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,Unknown,Dollars,956,2305.91
835,454152,71349,"258    1.042983e+10
Name: market_capitalization ($), dtype: float64",Madagascar,Fianarantsoa,Dollars,992,847.52
836,181315,71349,"258    2.922102e+10
Name: market_capitalization ($), dtype: float64","Virgin Islands, British",Unknown,Dollars,924,5.85
837,276554,71349,"258    1.263377e+10
Name: market_capitalization ($), dtype: float64",Peru,Puno,Dollars,947,279.38
838,586815,71349,"258    4.897190e+10
Name: market_capitalization ($), dtype: float64",United Kingdom,Plymouth,Dollars,218,566.92
839,328921,71349,"258    1.474199e+10
Name: market_capitalization ($), dtype: float64",Tonga,Vava'u,Dollars,485,5.44
840,325378,45056,"198    5.976512e+08
Name: market_capitalization ($), dtype: float64",Vanuatu,Malampa,Dollars,304,2509.52
841,956140,45056,"198    8.073710e+10
Name: market_capitalization ($), dtype: float64",Mali,Tombouctou,Dollars,150,4.11
842,137472,45056,"198    1.131186e+11
Name: market_capitalization ($), dtype: float64",Bulgaria,Veliko Tarnovo,Dollars,701,30.18
843,483282,45056,"198    2.602950e+11
Name: market_capitalization ($), dtype: float64",Haiti,Centre,Dollars,954,8.93
844,241658,45056,"198    8.163259e+10
Name: market_capitalization ($), dtype: float64",Cayman Islands,Unknown,Dollars,910,3914.27
845,365648,45056,"198    4.056052e+10
Name: market_capitalization ($), dtype: float64",Rwanda,City of Kigali,Dollars,600,632.31
846,134160,45056,"198    3.586066e+10
Name: market_capitalization ($), dtype: float64",Falkland Islands (Malvinas),Unknown,Dollars,368,5713.73
847,203401,45056,"198    1.132206e+11
Name: market_capitalization ($), dtype: float64",Burkina Faso,Kénédougou,Dollars,566,212.87
848,475536,45056,"198    9.478848e+10
Name: market_capitalization ($), dtype: float64",Saint Kitts and Nevis,Saint John Figtree,Dollars,989,1.74
849,855908,45056,"198    4.993348e+10
Name: market_capitalization ($), dtype: float64",Ireland,Tipperary,Dollars,480,5224.48
850,182047,77189,"173    2.579520e+10
Name: market_capitalization ($), dtype: float64",Comoros,Mohéli,Dollars,316,662.1
851,703599,77189,"173    4.628175e+09
Name: market_capitalization ($), dtype: float64",Niue,Unknown,Dollars,973,6.83
852,829852,77189,"173    2.510315e+10
Name: market_capitalization ($), dtype: float64",Maldives,Male Atoll,Dollars,741,708.57
853,705049,77189,"173    1.042942e+11
Name: market_capitalization ($), dtype: float64",Sweden,Norrbottens län [SE-25],Dollars,603,274.89
854,471940,77189,"173    7.403242e+09
Name: market_capitalization ($), dtype: float64",Chad,Al Baţḩā’,Dollars,834,11.79
855,403818,77189,"173    9.196233e+10
Name: market_capitalization ($), dtype: float64",Croatia,Koprivničko-križevačka županija,Dollars,782,3.14
856,593635,77189,"173    5.490054e+10
Name: market_capitalization ($), dtype: float64",French Southern Territories,Unknown,Dollars,172,7913.6
857,150740,77189,"173    8.859092e+09
Name: market_capitalization ($), dtype: float64",Japan,Hiroshima,Dollars,783,4.29
858,751373,77189,"173    3.380347e+10
Name: market_capitalization ($), dtype: float64",Saint Pierre and Miquelon,Unknown,Dollars,728,2933.1
859,930454,77189,"173    2.047276e+10
Name: market_capitalization ($), dtype: float64",Albania,Gjirokastër,Dollars,729,14.58
860,759055,16601,"109    2.105832e+10
Name: market_capitalization ($), dtype: float64",Liberia,Lofa,Dollars,161,6.43
861,673580,16601,"109    6.915161e+09
Name: market_capitalization ($), dtype: float64",Latvia,Burtnieku novads,Dollars,641,488.8
862,455465,16601,"109    9.156152e+09
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,As Suwaydā',Dollars,852,99.62
863,430432,16601,"109    7.319721e+10
Name: market_capitalization ($), dtype: float64",Philippines,Rizal,Dollars,412,9.32
864,141886,16601,"109    1.363288e+10
Name: market_capitalization ($), dtype: float64",Mayotte,Unknown,Dollars,463,6.5
865,715280,16601,"109    2.088050e+09
Name: market_capitalization ($), dtype: float64",Djibouti,Dikhil,Dollars,450,6969.79
866,881355,16601,"109    1.892977e+10
Name: market_capitalization ($), dtype: float64",China,Shanghai Shi,Dollars,216,2.24
867,276089,16601,"109    1.675584e+10
Name: market_capitalization ($), dtype: float64",Belgium,Vlaams-Brabant,Dollars,292,5043.35
868,602646,16601,"109    1.394881e+10
Name: market_capitalization ($), dtype: float64",Lebanon,An Nabaţīyah,Dollars,371,8176.56
869,720104,16601,"109    1.934627e+10
Name: market_capitalization ($), dtype: float64",Cuba,Santiago de Cuba,Dollars,108,399.66
870,836289,83468,"28    6.239569e+09
Name: market_capitalization ($), dtype: float64",Nicaragua,Masaya,Dollars,367,8.55
871,922267,83468,"28    1.189526e+10
Name: market_capitalization ($), dtype: float64",American Samoa,Unknown,Dollars,692,2.32
872,242630,83468,"28    6.277354e+10
Name: market_capitalization ($), dtype: float64",Kiribati,Line Islands,Dollars,242,2843.11
873,804400,83468,"28    3.401482e+10
Name: market_capitalization ($), dtype: float64",Yemen,Al Mahrah,Dollars,981,201.12
874,617149,83468,"28    1.570183e+11
Name: market_capitalization ($), dtype: float64","Tanzania, United Republic of",Kagera,Dollars,638,46.47
875,378240,83468,"28    4.162037e+10
Name: market_capitalization ($), dtype: float64",Faroe Islands,Unknown,Dollars,159,9442.88
876,303968,83468,"28    1.072251e+11
Name: market_capitalization ($), dtype: float64",Albania,Elbasan,Dollars,447,1.42
877,316373,83468,"28    2.175955e+10
Name: market_capitalization ($), dtype: float64",Trinidad and Tobago,Princes Town,Dollars,716,99.88
878,294147,83468,"28    7.126214e+10
Name: market_capitalization ($), dtype: float64",Sao Tome and Principe,Cantagalo,Dollars,501,77.38
879,967843,83468,"28    7.895294e+10
Name: market_capitalization ($), dtype: float64",Somalia,Galguduud,Dollars,356,9225.62
880,391785,75772,"255    8.726449e+09
Name: market_capitalization ($), dtype: float64",Russian Federation,Lipeckaja oblast',Dollars,589,92.25
881,442303,75772,"255    1.572811e+11
Name: market_capitalization ($), dtype: float64","Korea, Republic of",Daegu-gwangyeoksi,Dollars,482,52.5
