,From,To,From_Table,To_Table,Weight,Transportation_Cost,Transportation_Distance,Transportation_Duration,Transportation_Type,Rental price,price,profit_margin (%),market_share (%),Annual_sales,Distance,Edge_Name
2497,402,3209,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4786.67,0.0,Related_To
2498,402,3210,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,907.23,0.0,Related_To
2499,402,3211,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,88.74,0.0,Related_To
2500,402,3212,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,90.28,0.0,Related_To
2501,402,3213,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1.33,0.0,Related_To
2502,402,3214,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,163.88,0.0,Related_To
2503,402,3215,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9.96,0.0,Related_To
2504,402,3216,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7431.61,0.0,Related_To
2505,402,3217,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8.66,0.0,Related_To
2506,551,3218,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1546.98,0.0,Related_To
2507,551,3219,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7.78,0.0,Related_To
2508,551,3220,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5385.68,0.0,Related_To
2509,551,3221,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,71.59,0.0,Related_To
2510,551,3222,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8628.97,0.0,Related_To
2511,551,3223,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,922.17,0.0,Related_To
2512,551,3224,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,34.84,0.0,Related_To
2513,551,3225,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5317.57,0.0,Related_To
2514,551,3226,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2.57,0.0,Related_To
2515,551,3227,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8720.39,0.0,Related_To
2516,511,3228,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,74.72,0.0,Related_To
2517,511,3229,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3958.2,0.0,Related_To
2518,511,3230,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3585.51,0.0,Related_To
2519,511,3231,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9206.84,0.0,Related_To
2520,511,3232,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,55.62,0.0,Related_To
2521,511,3233,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6250.64,0.0,Related_To
2522,511,3234,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,31.7,0.0,Related_To
2523,511,3235,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1102.25,0.0,Related_To
2524,511,3236,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,348.38,0.0,Related_To
2525,511,3237,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.89,0.0,Related_To
2526,421,3238,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,760.54,0.0,Related_To
2527,421,3239,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,797.19,0.0,Related_To
2528,421,3240,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,56.2,0.0,Related_To
2529,421,3241,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,618.4,0.0,Related_To
2530,421,3242,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,84.48,0.0,Related_To
2531,421,3243,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,972.49,0.0,Related_To
2532,421,3244,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,23.87,0.0,Related_To
2533,421,3245,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3.83,0.0,Related_To
2534,421,3246,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.69,0.0,Related_To
2535,421,3247,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,65.28,0.0,Related_To
2536,478,3248,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,418.48,0.0,Related_To
2537,478,3249,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,51.62,0.0,Related_To
2538,478,3250,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,552.74,0.0,Related_To
2539,478,3251,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,791.4,0.0,Related_To
2540,478,3252,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3916.86,0.0,Related_To
2541,478,3253,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,553.54,0.0,Related_To
2542,478,3254,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,91.6,0.0,Related_To
2543,478,3255,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,737.2,0.0,Related_To
2544,478,3256,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,403.23,0.0,Related_To
2545,478,3257,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1773.12,0.0,Related_To
2546,499,3258,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1.44,0.0,Related_To
2547,499,3259,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3.42,0.0,Related_To
2548,499,3260,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1.3,0.0,Related_To
2549,499,3261,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7763.41,0.0,Related_To
2550,499,3262,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5182.55,0.0,Related_To
2551,499,3263,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,89.83,0.0,Related_To
2552,499,3264,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,17.63,0.0,Related_To
2553,499,3265,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,67.67,0.0,Related_To
2554,499,3266,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,986.71,0.0,Related_To
2555,499,3267,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,41.89,0.0,Related_To
2556,463,3268,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9532.35,0.0,Related_To
2557,463,3269,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,33.75,0.0,Related_To
2558,463,3270,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7.96,0.0,Related_To
2559,463,3271,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3154.47,0.0,Related_To
2560,463,3272,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2560.2,0.0,Related_To
2561,463,3273,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2737.88,0.0,Related_To
2562,463,3274,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4959.75,0.0,Related_To
2563,463,3275,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,452.11,0.0,Related_To
2564,463,3276,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2.4,0.0,Related_To
2565,463,3277,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9.93,0.0,Related_To
2566,502,3278,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,85.2,0.0,Related_To
2567,502,3279,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1272.84,0.0,Related_To
2568,502,3280,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,325.24,0.0,Related_To
2569,502,3281,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,358.84,0.0,Related_To
2570,502,3282,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2.4,0.0,Related_To
2571,502,3283,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,686.58,0.0,Related_To
2572,502,3284,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,46.45,0.0,Related_To
2573,502,3285,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4699.42,0.0,Related_To
2574,502,3286,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8.33,0.0,Related_To
2575,502,3287,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,766.54,0.0,Related_To
2576,407,3288,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7676.72,0.0,Related_To
2577,407,3289,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4.78,0.0,Related_To
2578,407,3290,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7.78,0.0,Related_To
2579,407,3291,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,298.89,0.0,Related_To
2580,407,3292,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2643.29,0.0,Related_To
2581,407,3293,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3.21,0.0,Related_To
2582,407,3294,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,52.74,0.0,Related_To
2583,407,3295,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,690.2,0.0,Related_To
2584,407,3296,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,494.5,0.0,Related_To
2585,407,3297,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4.41,0.0,Related_To
2586,436,3298,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.2,0.0,Related_To
2587,436,3299,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,67.78,0.0,Related_To
2588,436,3300,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.2,0.0,Related_To
2589,436,3301,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,331.49,0.0,Related_To
2590,436,3302,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,37.85,0.0,Related_To
2591,436,3303,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.21,0.0,Related_To
2592,436,3304,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.15,0.0,Related_To
2593,436,3305,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4.16,0.0,Related_To
2594,436,3306,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,77.27,0.0,Related_To
2595,436,3307,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8435.53,0.0,Related_To
2596,585,3308,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,700.8,0.0,Related_To
2597,585,3309,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,968.52,0.0,Related_To
2598,585,3310,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6761.5,0.0,Related_To
2599,585,3311,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,901.46,0.0,Related_To
2600,585,3312,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4350.82,0.0,Related_To
2601,585,3313,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9.74,0.0,Related_To
2602,585,3314,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,741.83,0.0,Related_To
2603,585,3315,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8.15,0.0,Related_To
2604,585,3316,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,891.71,0.0,Related_To
2605,585,3317,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,26.6,0.0,Related_To
2606,304,3318,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1.95,0.0,Related_To
2607,304,3319,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5219.31,0.0,Related_To
2608,304,3320,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,538.22,0.0,Related_To
2609,304,3321,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8219.8,0.0,Related_To
2610,304,3322,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,581.57,0.0,Related_To
2611,304,3323,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1531.26,0.0,Related_To
2612,304,3324,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4945.13,0.0,Related_To
2613,304,3325,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4126.82,0.0,Related_To
2614,304,3326,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7908.89,0.0,Related_To
2615,304,3327,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,970.9,0.0,Related_To
2616,445,3328,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9.17,0.0,Related_To
2617,445,3329,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,670.92,0.0,Related_To
2618,445,3330,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,211.9,0.0,Related_To
2619,445,3331,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5898.42,0.0,Related_To
2620,445,3332,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2.61,0.0,Related_To
2621,445,3333,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3693.33,0.0,Related_To
2622,445,3334,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8923.94,0.0,Related_To
2623,445,3335,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,88.28,0.0,Related_To
2624,445,3336,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,15.4,0.0,Related_To
2625,445,3337,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2927.47,0.0,Related_To
2626,545,3338,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,41.74,0.0,Related_To
2627,545,3339,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2202.81,0.0,Related_To
2628,545,3340,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,14.54,0.0,Related_To
2629,545,3341,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.7,0.0,Related_To
2630,545,3342,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,702.42,0.0,Related_To
2631,545,3343,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4864.46,0.0,Related_To
2632,545,3344,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5308.22,0.0,Related_To
2633,545,3345,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6007.75,0.0,Related_To
2634,545,3346,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,386.22,0.0,Related_To
2635,545,3347,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7526.17,0.0,Related_To
2636,353,3348,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,272.61,0.0,Related_To
2637,353,3349,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7385.5,0.0,Related_To
2638,353,3350,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9.7,0.0,Related_To
2639,353,3351,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1.57,0.0,Related_To
2640,353,3352,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3.16,0.0,Related_To
2641,353,3353,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,978.95,0.0,Related_To
2642,353,3354,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5515.81,0.0,Related_To
2643,353,3355,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.59,0.0,Related_To
2644,353,3356,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,11.14,0.0,Related_To
2645,353,3357,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5595.71,0.0,Related_To
2646,572,3358,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,48.34,0.0,Related_To
2647,572,3359,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5527.24,0.0,Related_To
2648,572,3360,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,237.95,0.0,Related_To
2649,572,3361,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.62,0.0,Related_To
2650,572,3362,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2.71,0.0,Related_To
2651,572,3363,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8572.27,0.0,Related_To
2652,572,3364,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2.81,0.0,Related_To
2653,572,3365,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3967.64,0.0,Related_To
2654,572,3366,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4.79,0.0,Related_To
2655,572,3367,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,208.13,0.0,Related_To
2656,443,3368,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7.1,0.0,Related_To
2657,443,3369,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.33,0.0,Related_To
2658,443,3370,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,66.11,0.0,Related_To
2659,443,3371,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.98,0.0,Related_To
2660,443,3372,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2807.74,0.0,Related_To
2661,443,3373,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,657.33,0.0,Related_To
2662,443,3374,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,245.29,0.0,Related_To
2663,443,3375,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,737.3,0.0,Related_To
2664,443,3376,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2.19,0.0,Related_To
2665,443,3377,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,625.64,0.0,Related_To
2666,492,3378,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,656.29,0.0,Related_To
2667,492,3379,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,630.66,0.0,Related_To
2668,492,3380,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4.38,0.0,Related_To
2669,492,3381,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,77.62,0.0,Related_To
2670,492,3382,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,32.71,0.0,Related_To
2671,492,3383,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7.98,0.0,Related_To
2672,492,3384,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,9.43,0.0,Related_To
2673,492,3385,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,27.58,0.0,Related_To
2674,492,3386,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,704.17,0.0,Related_To
2675,492,3387,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,49.95,0.0,Related_To
2676,563,3388,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,546.28,0.0,Related_To
2677,563,3389,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7232.11,0.0,Related_To
2678,563,3390,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,74.3,0.0,Related_To
2679,563,3391,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5490.25,0.0,Related_To
2680,563,3392,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,90.63,0.0,Related_To
2681,563,3393,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,900.36,0.0,Related_To
2682,563,3394,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,95.71,0.0,Related_To
2683,563,3395,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4985.22,0.0,Related_To
2684,563,3396,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,350.73,0.0,Related_To
2685,563,3397,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.74,0.0,Related_To
2686,453,3398,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,127.96,0.0,Related_To
2687,453,3399,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1262.24,0.0,Related_To
2688,453,3400,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4225.16,0.0,Related_To
2689,453,3401,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8381.5,0.0,Related_To
2690,453,3402,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4.3,0.0,Related_To
2691,453,3403,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8838.84,0.0,Related_To
2692,453,3404,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,581.53,0.0,Related_To
2693,453,3405,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,327.99,0.0,Related_To
2694,453,3406,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,7.13,0.0,Related_To
2695,453,3407,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,76.95,0.0,Related_To
2696,577,3408,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.13,0.0,Related_To
2697,577,3409,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.68,0.0,Related_To
2698,577,3410,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8381.97,0.0,Related_To
2699,577,3411,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,40.59,0.0,Related_To
2700,577,3412,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,460.54,0.0,Related_To
2701,577,3413,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,18.74,0.0,Related_To
2702,577,3414,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,741.25,0.0,Related_To
2703,577,3415,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,699.84,0.0,Related_To
2704,577,3416,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,1.82,0.0,Related_To
2705,577,3417,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,679.15,0.0,Related_To
2706,558,3418,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5980.45,0.0,Related_To
2707,558,3419,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,844.65,0.0,Related_To
2708,558,3420,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,6.13,0.0,Related_To
2709,558,3421,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,867.99,0.0,Related_To
2710,558,3422,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2305.91,0.0,Related_To
2711,558,3423,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,847.52,0.0,Related_To
2712,558,3424,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.85,0.0,Related_To
2713,558,3425,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,279.38,0.0,Related_To
2714,558,3426,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,566.92,0.0,Related_To
2715,558,3427,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5.44,0.0,Related_To
2716,498,3428,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,2509.52,0.0,Related_To
2717,498,3429,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,4.11,0.0,Related_To
2718,498,3430,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,30.18,0.0,Related_To
2719,498,3431,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,8.93,0.0,Related_To
2720,498,3432,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,3914.27,0.0,Related_To
2721,498,3433,Supplier,Facilities,90.0,0.0,0.0,0.0,N/A,0,0.0,0,0,632.31,0.0,Related_To
2722,498,3434,Supplier,Facilities,95.0,0.0,0.0,0.0,N/A,0,0.0,0,0,5713.73,0.0,Related_To
