fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
561119,81548,"178    2.956787e+10
Name: market_capitalization ($), dtype: float64",Bulgaria,Yambol,Dollars,100,791.4
667852,81548,"178    1.166654e+10
Name: market_capitalization ($), dtype: float64",Vanuatu,Torba,Dollars,834,3916.86
267344,81548,"178    6.003048e+10
Name: market_capitalization ($), dtype: float64",Uruguay,Durazno,Dollars,869,553.54
422554,81548,"178    3.555725e+08
Name: market_capitalization ($), dtype: float64",Kiribati,Line Islands,Dollars,384,91.6
658018,81548,"178    2.087114e+11
Name: market_capitalization ($), dtype: float64",Italy,Alessandria,Dollars,302,737.2
372884,81548,"178    6.344565e+10
Name: market_capitalization ($), dtype: float64",Saint Pierre and Miquelon,NA,Dollars,667,403.23
543309,81548,"178    4.772086e+10
Name: market_capitalization ($), dtype: float64",Guinea-Bissau,Quinara,Dollars,629,1773.12
758229,16082,"199    6.958586e+08
Name: market_capitalization ($), dtype: float64",Sudan,Red Sea,Dollars,529,1.44
676273,16082,"199    5.834779e+10
Name: market_capitalization ($), dtype: float64",Kyrgyzstan,Issyk-Kul'skaja oblast',Dollars,302,3.42
656092,16082,"199    3.517768e+10
Name: market_capitalization ($), dtype: float64","Venezuela, Bolivarian Republic of",Mérida,Dollars,692,1.3
310555,16082,"199    9.183342e+09
Name: market_capitalization ($), dtype: float64",Saudi Arabia,Al Ḩudūd ash Shamālīyah,Dollars,202,7763.41
895211,16082,"199    1.459690e+10
Name: market_capitalization ($), dtype: float64",United States,Maryland,Dollars,131,5182.55
285163,16082,"199    3.122166e+09
Name: market_capitalization ($), dtype: float64",Argentina,Mendoza,Dollars,513,89.83
129112,16082,"199    5.198051e+10
Name: market_capitalization ($), dtype: float64",Uganda,Kwania,Dollars,285,17.63
986878,16082,"199    2.054059e+10
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,NA,Dollars,492,67.67
635325,16082,"199    2.467754e+09
Name: market_capitalization ($), dtype: float64",Luxembourg,Luxembourg,Dollars,615,986.71
946605,16082,"199    5.067863e+10
Name: market_capitalization ($), dtype: float64",Saint Pierre and Miquelon,NA,Dollars,797,41.89
568533,57113,"163    2.470722e+10
Name: market_capitalization ($), dtype: float64","Bonaire, Sint Eustatius and Saba",Saba,Dollars,800,9532.35
855638,57113,"163    4.395233e+09
Name: market_capitalization ($), dtype: float64",Andorra,Encamp,Dollars,967,33.75
938422,57113,"163    1.347220e+10
Name: market_capitalization ($), dtype: float64",Hungary,Komárom-Esztergom,Dollars,148,7.96
252534,57113,"163    3.037103e+09
Name: market_capitalization ($), dtype: float64",Sierra Leone,Eastern,Dollars,515,3154.47
113438,57113,"163    4.231009e+09
Name: market_capitalization ($), dtype: float64",Papua New Guinea,West New Britain,Dollars,265,2560.2
587728,57113,"163    1.317426e+10
Name: market_capitalization ($), dtype: float64",Azerbaijan,Zaqatala,Dollars,491,2737.88
814514,57113,"163    1.134836e+09
Name: market_capitalization ($), dtype: float64",Cocos (Keeling) Islands,NA,Dollars,896,4959.75
349285,57113,"163    1.455431e+09
Name: market_capitalization ($), dtype: float64",Cuba,Pinar del Río,Dollars,613,452.11
691456,57113,"163    3.764077e+09
Name: market_capitalization ($), dtype: float64",Bouvet Island,NA,Dollars,673,2.4
794493,57113,"163    3.432809e+09
Name: market_capitalization ($), dtype: float64",Zambia,Copperbelt,Dollars,126,9.93
264188,75613,"202    5.951300e+09
Name: market_capitalization ($), dtype: float64",Timor-Leste,Cova Lima,Dollars,221,85.2
966148,75613,"202    5.770622e+09
Name: market_capitalization ($), dtype: float64",Dominica,Saint George,Dollars,839,1272.84
794994,75613,"202    4.378061e+08
Name: market_capitalization ($), dtype: float64",Grenada,Saint George,Dollars,355,325.24
670957,75613,"202    1.089215e+10
Name: market_capitalization ($), dtype: float64",Germany,Rheinland-Pfalz,Dollars,486,358.84
343845,75613,"202    2.445127e+09
Name: market_capitalization ($), dtype: float64",Belarus,Viciebskaja voblasć,Dollars,540,2.4
421110,75613,"202    1.423383e+10
Name: market_capitalization ($), dtype: float64",Belize,Cayo,Dollars,233,686.58
613816,75613,"202    5.781922e+10
Name: market_capitalization ($), dtype: float64",Kyrgyzstan,Chuyskaya oblast',Dollars,781,46.45
613322,75613,"202    4.903729e+09
Name: market_capitalization ($), dtype: float64","Taiwan, Province of China",Hsinchu,Dollars,788,4699.42
912189,75613,"202    3.851526e+10
Name: market_capitalization ($), dtype: float64",Madagascar,Mahajanga,Dollars,565,8.33
488961,75613,"202    9.570564e+08
Name: market_capitalization ($), dtype: float64",Grenada,Saint George,Dollars,173,766.54
164067,60393,"107    8.305352e+10
Name: market_capitalization ($), dtype: float64",Honduras,Valle,Dollars,612,7676.72
610919,60393,"107    6.730965e+10
Name: market_capitalization ($), dtype: float64",Suriname,Paramaribo,Dollars,817,4.78
201910,60393,"107    1.393903e+11
Name: market_capitalization ($), dtype: float64",Kuwait,Al Jahrā’,Dollars,833,7.78
644715,60393,"107    1.745293e+10
Name: market_capitalization ($), dtype: float64","Venezuela, Bolivarian Republic of",Portuguesa,Dollars,377,298.89
879450,60393,"107    2.911455e+10
Name: market_capitalization ($), dtype: float64",Monaco,La Colle,Dollars,982,2643.29
462343,60393,"107    3.863667e+10
Name: market_capitalization ($), dtype: float64",Antigua and Barbuda,Saint Mary,Dollars,795,3.21
993356,60393,"107    6.548587e+10
Name: market_capitalization ($), dtype: float64",Oman,Musandam,Dollars,629,52.74
214667,60393,"107    4.468693e+10
Name: market_capitalization ($), dtype: float64",Central African Republic,Haute-Sangha / Mambéré-Kadéï,Dollars,455,690.2
836469,60393,"107    7.032672e+10
Name: market_capitalization ($), dtype: float64",Fiji,Ra,Dollars,942,494.5
767758,60393,"107    1.635068e+11
Name: market_capitalization ($), dtype: float64",Tunisia,Zaghouan,Dollars,806,4.41
978478,81015,"136    1.075962e+11
Name: market_capitalization ($), dtype: float64",Grenada,Saint Mark,Dollars,957,5.2
658149,81015,"136    2.402904e+10
Name: market_capitalization ($), dtype: float64",Georgia,Tbilisi,Dollars,355,67.78
226688,81015,"136    1.098697e+11
Name: market_capitalization ($), dtype: float64",Paraguay,Caaguazú,Dollars,878,6.2
690588,81015,"136    4.689757e+10
Name: market_capitalization ($), dtype: float64",Ireland,Cork,Dollars,256,331.49
249877,81015,"136    1.035920e+11
Name: market_capitalization ($), dtype: float64",Singapore,North East,Dollars,479,37.85
780928,81015,"136    1.735370e+10
Name: market_capitalization ($), dtype: float64",Russian Federation,Tverskaja oblast',Dollars,298,5.21
649403,81015,"136    2.149106e+10
Name: market_capitalization ($), dtype: float64",Maldives,South Ari Atoll,Dollars,790,6.15
933017,81015,"136    9.047935e+10
Name: market_capitalization ($), dtype: float64",Djibouti,Dikhil,Dollars,108,4.16
163483,81015,"136    5.758607e+10
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Būshehr,Dollars,994,77.27
619070,81015,"136    4.568914e+10
Name: market_capitalization ($), dtype: float64",Nepal,Far Western,Dollars,534,8435.53
727082,29946,"285    2.079760e+10
Name: market_capitalization ($), dtype: float64",Sierra Leone,North Western,Denar,928,700.8
883422,29946,"285    4.119064e+10
Name: market_capitalization ($), dtype: float64",Portugal,Bragança,Dollars,258,968.52
388811,29946,"285    3.986882e+09
Name: market_capitalization ($), dtype: float64",Kuwait,Ḩawallī,Dollars,737,6761.5
815802,29946,"285    1.228022e+10
Name: market_capitalization ($), dtype: float64",Réunion,NA,Dollars,205,901.46
128303,29946,"285    2.461264e+10
Name: market_capitalization ($), dtype: float64",Congo,Niari,Dollars,243,4350.82
390026,29946,"285    1.600803e+10
Name: market_capitalization ($), dtype: float64",Niue,NA,Dollars,668,9.74
886279,29946,"285    8.831397e+09
Name: market_capitalization ($), dtype: float64",Poland,Lubuskie,Dollars,636,741.83
268092,29946,"285    2.637792e+10
Name: market_capitalization ($), dtype: float64",Wallis and Futuna,Sigave,Dollars,895,8.15
734159,29946,"285    2.274888e+10
Name: market_capitalization ($), dtype: float64",Poland,Kujawsko-pomorskie,Dollars,309,891.71
196030,29946,"285    4.984303e+10
Name: market_capitalization ($), dtype: float64",Antigua and Barbuda,Barbuda,Dollars,422,26.6
497913,50099,"4    2.351545e+11
Name: market_capitalization ($), dtype: float64","Virgin Islands, U.S.",NA,Dollars,663,1.95
353229,50099,"4    4.113457e+10
Name: market_capitalization ($), dtype: float64",Zimbabwe,Masvingo,Dollars,539,5219.31
582118,50099,"4    1.201185e+10
Name: market_capitalization ($), dtype: float64",Bahrain,Al Muḩarraq,Dollars,778,538.22
273743,50099,"4    8.067142e+08
Name: market_capitalization ($), dtype: float64",Central African Republic,Lobaye,Dollars,330,8219.8
632129,50099,"4    1.510988e+10
Name: market_capitalization ($), dtype: float64",Cook Islands,NA,Dollars,934,581.57
274234,50099,"4    5.184508e+10
Name: market_capitalization ($), dtype: float64",Central African Republic,Basse-Kotto,Dollars,620,1531.26
153856,50099,"4    1.379027e+11
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,Dar'ā,Dollars,788,4945.13
125294,50099,"4    2.037569e+10
Name: market_capitalization ($), dtype: float64",China,Liaoning Sheng,Dollars,395,4126.82
380034,50099,"4    2.466534e+10
Name: market_capitalization ($), dtype: float64",Honduras,El Paraíso,Dollars,910,7908.89
388621,50099,"4    6.563977e+10
Name: market_capitalization ($), dtype: float64",Bhutan,Monggar,Dollars,421,970.9
584846,59005,"145    4.890676e+10
Name: market_capitalization ($), dtype: float64",Belarus,Gorod Minsk,Dollars,782,9.17
244923,59005,"145    5.780632e+10
Name: market_capitalization ($), dtype: float64",Solomon Islands,Choiseul,Dollars,642,670.92
405578,59005,"145    5.160997e+10
Name: market_capitalization ($), dtype: float64",Togo,Plateaux,Dollars,101,211.9
596531,59005,"145    1.297915e+11
Name: market_capitalization ($), dtype: float64",Bhutan,Tsirang,Ngultrum,324,5898.42
746179,59005,"145    3.663860e+10
Name: market_capitalization ($), dtype: float64",Finland,Satakunda,Dollars,873,2.61
971490,59005,"145    9.391950e+10
Name: market_capitalization ($), dtype: float64",Andorra,La Massana,Dollars,650,3693.33
185760,59005,"145    3.583322e+10
Name: market_capitalization ($), dtype: float64","Bolivia, Plurinational State of",Potosí,Dollars,491,8923.94
401818,59005,"145    7.324042e+09
Name: market_capitalization ($), dtype: float64",Eritrea,Semienawi K’eyyĭḥ Baḥri,Dollars,871,88.28
533624,59005,"145    8.400383e+09
Name: market_capitalization ($), dtype: float64",Israel,Al Awsaţ,Dollars,568,15.4
309990,59005,"145    1.608915e+11
Name: market_capitalization ($), dtype: float64",Andorra,La Massana,Dollars,420,2927.47
349657,79806,"245    2.477429e+10
Name: market_capitalization ($), dtype: float64",Madagascar,Fianarantsoa,Dollars,854,41.74
687925,79806,"245    2.782337e+11
Name: market_capitalization ($), dtype: float64",Liberia,Grand Gedeh,Dollars,982,2202.81
774634,79806,"245    1.620016e+10
Name: market_capitalization ($), dtype: float64",Réunion,NA,Dollars,765,14.54
418175,79806,"245    6.217226e+10
Name: market_capitalization ($), dtype: float64",Cyprus,Girne,Dollars,589,5.7
921458,79806,"245    7.147971e+10
Name: market_capitalization ($), dtype: float64",Togo,Plateaux,Dollars,816,702.42
316218,79806,"245    5.658127e+10
Name: market_capitalization ($), dtype: float64",United Kingdom,Northamptonshire,Dollars,426,4864.46
115897,79806,"245    2.053734e+10
Name: market_capitalization ($), dtype: float64",Seychelles,Baie Lazare,Dollars,538,5308.22
741511,79806,"245    3.765110e+10
Name: market_capitalization ($), dtype: float64",Armenia,Erevan,Dollars,790,6007.75
859789,79806,"245    3.355351e+10
Name: market_capitalization ($), dtype: float64",Barbados,Saint Philip,Dollars,501,386.22
201907,79806,"245    5.528086e+10
Name: market_capitalization ($), dtype: float64",Åland Islands,NA,Dollars,712,7526.17
914934,56382,"53    1.298906e+11
Name: market_capitalization ($), dtype: float64",South Georgia and the South Sandwich Islands,NA,Dollars,877,272.61
945456,56382,"53    2.040537e+11
Name: market_capitalization ($), dtype: float64",Nicaragua,Chinandega,Dollars,758,7385.5
177246,56382,"53    2.225196e+10
Name: market_capitalization ($), dtype: float64",Wallis and Futuna,Sigave,Dollars,361,9.7
712034,56382,"53    4.764630e+10
Name: market_capitalization ($), dtype: float64",Cyprus,Lefkosia,Dollars,574,1.57
602277,56382,"53    1.237455e+11
Name: market_capitalization ($), dtype: float64",Jamaica,Saint Ann,Dollars,196,3.16
897816,56382,"53    5.069917e+09
Name: market_capitalization ($), dtype: float64",Haiti,Lwès,Dollars,386,978.95
907422,56382,"53    1.776193e+11
Name: market_capitalization ($), dtype: float64",Brazil,Acre,Dollars,394,5515.81
745396,56382,"53    4.076658e+10
Name: market_capitalization ($), dtype: float64",Barbados,Saint George,Dollars,640,6.59
173770,56382,"53    2.157518e+11
Name: market_capitalization ($), dtype: float64",Palau,Sonsorol,Dollars,544,11.14
163650,56382,"53    5.666052e+09
Name: market_capitalization ($), dtype: float64",Jersey,NA,Dollars,661,5595.71
392803,95496,"272    7.758115e+10
Name: market_capitalization ($), dtype: float64",Ghana,Ahafo,Dollars,209,48.34
339407,95496,"272    1.252329e+11
Name: market_capitalization ($), dtype: float64",Turks and Caicos Islands,NA,Dollars,627,5527.24
645599,95496,"272    1.173245e+11
Name: market_capitalization ($), dtype: float64",Jamaica,Hanover,Dollars,233,237.95
288830,95496,"272    1.924635e+10
Name: market_capitalization ($), dtype: float64",Argentina,Neuquén,Dollars,399,5.62
549686,95496,"272    7.489013e+10
Name: market_capitalization ($), dtype: float64","Micronesia, Federated States of",Pohnpei,Dollars,175,2.71
342520,95496,"272    2.805019e+10
Name: market_capitalization ($), dtype: float64",Cuba,Cienfuegos,Dollars,658,8572.27
669495,95496,"272    3.156034e+10
Name: market_capitalization ($), dtype: float64",Christmas Island,NA,Dollars,491,2.81
972461,95496,"272    9.120984e+10
Name: market_capitalization ($), dtype: float64",Madagascar,Toamasina,Dollars,875,3967.64
956316,95496,"272    8.398032e+10
Name: market_capitalization ($), dtype: float64",Armenia,Tavuš,Dollars,205,4.79
447974,95496,"272    1.568487e+11
Name: market_capitalization ($), dtype: float64",Slovenia,Ivančna Gorica,Dollars,419,208.13
397689,24401,"143    5.238148e+09
Name: market_capitalization ($), dtype: float64",Curaçao,NA,Dollars,203,7.1
477926,24401,"143    1.276218e+10
Name: market_capitalization ($), dtype: float64",Canada,Prince Edward Island,Dollars,527,6.33
485139,24401,"143    8.063576e+09
Name: market_capitalization ($), dtype: float64",Macao,NA,Dollars,791,66.11
649329,24401,"143    5.591122e+09
Name: market_capitalization ($), dtype: float64",Peru,Piura,Dollars,230,5.98
981545,24401,"143    2.257097e+09
Name: market_capitalization ($), dtype: float64",Jersey,NA,Dollars,115,2807.74
315298,24401,"143    1.851323e+10
Name: market_capitalization ($), dtype: float64",France,Pas-de-Calais,Dollars,686,657.33
791888,24401,"143    1.344593e+10
Name: market_capitalization ($), dtype: float64",Åland Islands,NA,Dollars,247,245.29
345199,24401,"143    1.556181e+10
Name: market_capitalization ($), dtype: float64",Montserrat,NA,Dollars,922,737.3
765435,24401,"143    1.297433e+10
Name: market_capitalization ($), dtype: float64",New Zealand,Marlborough,Dollars,807,2.19
737243,24401,"143    2.606932e+10
Name: market_capitalization ($), dtype: float64",Fiji,Nadroga and Navosa,Dollars,362,625.64
732411,77683,"192    4.283163e+10
Name: market_capitalization ($), dtype: float64",Hong Kong,NA,Dollars,343,656.29
871047,77683,"192    4.132695e+09
Name: market_capitalization ($), dtype: float64",Northern Mariana Islands,NA,Dollars,150,630.66
111226,77683,"192    5.444517e+10
Name: market_capitalization ($), dtype: float64",Cocos (Keeling) Islands,NA,Dollars,671,4.38
548245,77683,"192    8.323150e+10
Name: market_capitalization ($), dtype: float64",Madagascar,Mahajanga,Dollars,916,77.62
600181,77683,"192    5.018584e+10
Name: market_capitalization ($), dtype: float64",India,Gujarāt,Dollars,534,32.71
897483,77683,"192    2.423275e+10
Name: market_capitalization ($), dtype: float64",Nauru,Nibok,Dollars,836,7.98
161618,77683,"192    1.595892e+11
Name: market_capitalization ($), dtype: float64",Saint Kitts and Nevis,Saint James Windward,Dollars,720,9.43
854107,77683,"192    2.512127e+10
Name: market_capitalization ($), dtype: float64",Norfolk Island,NA,Dollars,221,27.58
434393,77683,"192    5.382703e+10
Name: market_capitalization ($), dtype: float64","Congo, The Democratic Republic of the",Nord-Ubangi,Dollars,684,704.17
